State,County,Violent_crime,MNNM,"Forcible 
rape",Robbery,"Aggravated 
assault","Property 
crime",Burglary,"Larceny-
theft","Motor 
vehicle 
theft",Arson1
Alabama,Autauga,57,0,5,2,50,282,18,231,33,
Alabama,Bibb,19,0,2,4,13,154,67,79,8,
Alabama,Calhoun,38,0,8,7,23,813,286,525,2,
Alabama,Etowah,62,1,4,0,57,485,73,383,29,
Alabama,Geneva,51,1,8,2,40,265,13,229,23,
Alabama,Hale,21,0,3,1,17,160,68,83,9,
Alabama,Henry,31,2,3,2,24,111,40,54,17,
Alabama,Houston,66,0,16,10,40,642,251,374,17,
Alabama,Jefferson,349,5,51,109,184,"5,857","2,345","3,073",439,36
Alabama,Limestone,37,2,6,5,24,569,181,342,46,
Alabama,Madison,308,7,17,55,229,"2,420",839,"1,421",160,9
Alabama,Mobile,250,5,28,30,187,"2,190",770,"1,223",197,
Alabama,Morgan,40,0,6,7,27,406,257,145,4,
Alabama,Russell,110,0,5,3,102,429,167,221,41,
Alabama,Shelby,222,1,19,14,188,"1,291",323,862,106,
Alabama,St. Clair,13,1,2,0,10,309,186,113,10,
Alabama,Tuscaloosa,190,2,13,21,154,"1,753",611,"1,000",142,
Alabama,Walker2,3,0,0,0,3,,78,,54,
Alabama,Barbour3,1,0,0,0,1,,,,1,
Alabama,Butler2,28,1,3,0,24,,,107,14,
Alabama,Choctaw,4,0,0,0,4,13,8,5,0,
Alabama,Clarke,63,7,5,2,49,43,26,9,8,
Alabama,Clay,4,0,0,0,4,5,1,4,0,
Alabama,Cleburne,24,0,9,1,14,189,78,94,17,
Alabama,Coffee,21,0,2,0,19,148,57,76,15,
Alabama,Conecuh,32,0,5,2,25,120,25,87,8,
Alabama,Covington,36,0,4,0,32,215,87,122,6,
Alabama,Crenshaw2,34,0,2,0,32,,,120,14,
Alabama,Cullman,95,3,14,6,72,"1,216",350,824,42,
Alabama,Dale,29,0,9,0,20,148,10,127,11,
Alabama,Dallas,72,0,5,6,61,454,143,276,35,
Alabama,Escambia,27,1,4,1,21,183,51,128,4,
Alabama,Fayette3,7,0,0,0,7,,,57,17,
Alabama,Franklin,34,0,1,2,31,170,54,105,11,
Alabama,Jackson2,38,0,4,1,33,,,,20,
Alabama,Lamar,1,0,0,0,1,2,2,0,0,
Alabama,Macon,19,0,1,3,15,6,2,2,2,
Alabama,Marengo,17,0,2,2,13,163,62,88,13,
Alabama,Monroe,29,1,0,0,28,90,41,46,3,
Alabama,Pickens,15,0,5,0,10,47,26,20,1,
Alabama,Pike,14,1,2,0,11,99,35,53,11,
Alabama,Randolph2,41,0,1,0,40,,,222,17,
Alabama,Talladega,43,0,1,9,33,838,267,513,58,
Alabama,Tallapoosa2,6,1,0,0,5,,,202,10,
Alabama,Wilcox,3,0,0,0,3,44,9,31,4,
Alabama,Winston,26,0,4,1,21,200,54,138,8,
Arizona,Coconino,83,1,14,4,64,530,189,323,18,6
Arizona,Maricopa,989,26,47,68,848,"5,117","1,463","3,148",506,112
Arizona,Mohave,135,4,7,14,110,"2,140",772,"1,212",156,8
Arizona,Pima,644,27,56,168,393,"11,752","2,363","8,469",920,120
Arizona,Pinal,200,13,47,27,113,"3,777",787,"2,570",420,21
Arizona,Yavapai,277,6,17,2,252,"1,382",471,807,104,9
Arizona,Yuma,80,5,5,6,64,879,401,403,75,5
Arizona,Cochise,404,7,8,17,372,903,382,427,94,17
Arizona,Gila,45,0,5,0,40,321,43,245,33,0
Arizona,La Paz,65,0,0,3,62,356,100,226,30,1
Arizona,Navajo,60,1,3,4,52,749,473,206,70,5
Arkansas,Benton,160,0,29,3,128,531,278,236,17,11
Arkansas,Cleveland,6,0,1,1,4,108,61,41,6,1
Arkansas,Craighead,35,2,5,0,28,287,101,170,16,8
Arkansas,Crawford,143,0,7,5,131,534,167,340,27,0
Arkansas,Crittenden,179,1,5,7,166,470,141,309,20,13
Arkansas,Faulkner,58,2,10,2,44,757,219,470,68,13
Arkansas,Franklin,17,0,1,0,16,190,66,112,12,2
Arkansas,Grant,15,2,2,0,11,229,76,136,17,4
Arkansas,Jefferson,75,2,12,3,58,422,190,182,50,10
Arkansas,Lincoln,5,0,0,0,5,79,56,22,1,2
Arkansas,Lonoke,138,0,11,3,124,664,306,299,59,8
Arkansas,Madison,47,0,7,1,39,89,51,33,5,0
Arkansas,Perry,22,0,4,0,18,57,57,0,0,3
Arkansas,Poinsett,72,0,3,0,69,73,57,11,5,3
Arkansas,Pulaski,348,0,21,35,292,"1,849",780,908,161,13
Arkansas,Sebastian,65,1,6,3,55,362,159,188,15,5
Arkansas,Washington,168,0,16,2,150,515,181,292,42,2
Arkansas,Arkansas,11,1,1,3,6,102,35,43,24,2
Arkansas,Ashley,32,2,1,2,27,226,92,122,12,0
Arkansas,Baxter,31,4,6,0,21,529,94,408,27,2
Arkansas,Carroll,39,0,0,0,39,225,66,132,27,2
Arkansas,Chicot,2,0,0,0,2,97,37,58,2,1
Arkansas,Clark,29,0,8,2,19,187,86,90,11,0
Arkansas,Cleburne,39,0,8,1,30,413,201,185,27,2
Arkansas,Columbia,58,1,0,2,55,173,54,113,6,3
Arkansas,Conway,36,0,8,2,26,342,107,204,31,13
Arkansas,Cross,38,0,3,0,35,56,20,36,0,0
Arkansas,Dallas,2,0,0,0,2,31,12,19,0,1
Arkansas,Drew,32,0,5,0,27,106,47,49,10,2
Arkansas,Fulton,27,0,2,0,25,79,35,42,2,2
Arkansas,Greene,7,0,1,2,4,185,48,126,11,3
Arkansas,Howard,13,0,1,0,12,46,28,18,0,0
Arkansas,Independence,210,1,22,9,178,"1,414",546,774,94,21
Arkansas,Izard,7,1,1,0,5,124,60,64,0,4
Arkansas,Jackson,30,0,0,1,29,176,42,108,26,2
Arkansas,Johnson,36,1,3,0,32,173,130,43,0,16
Arkansas,Lawrence,19,0,2,0,17,184,78,106,0,1
Arkansas,Little River,12,0,0,0,12,72,20,46,6,4
Arkansas,Logan,23,0,1,2,20,248,84,151,13,2
Arkansas,Marion,26,0,1,1,24,147,64,77,6,4
Arkansas,Mississippi,29,1,9,1,18,389,106,246,37,0
Arkansas,Monroe,5,0,1,1,3,78,38,40,0,1
Arkansas,Montgomery,3,0,2,0,1,19,9,6,4,0
Arkansas,Nevada,5,0,1,0,4,42,21,18,3,0
Arkansas,Newton,7,1,2,0,4,104,41,62,1,2
Arkansas,Pike,4,0,1,0,3,44,19,17,8,0
Arkansas,Polk,50,0,4,0,46,232,114,112,6,5
Arkansas,Pope,38,0,4,1,33,340,145,166,29,3
Arkansas,Randolph,2,0,2,0,0,45,43,0,2,1
Arkansas,Scott,6,0,3,0,3,85,35,41,9,2
Arkansas,Searcy,8,0,1,1,6,30,14,14,2,1
Arkansas,Sevier,14,0,2,1,11,178,55,113,10,2
Arkansas,St. Francis,31,1,5,7,18,408,169,239,0,8
Arkansas,Stone,21,0,2,0,19,109,55,52,2,1
Arkansas,Union,46,1,3,6,36,370,91,252,27,0
Arkansas,Van Buren,53,0,1,0,52,226,49,150,27,6
Arkansas,White,70,4,11,0,55,775,312,369,94,7
Arkansas,Yell,6,0,1,0,5,16,13,3,0,2
California,Alameda,698,8,18,235,437,"2,212",622,"1,041",549,34
California,Butte,133,4,18,24,87,"1,296",564,721,11,43
California,Contra Costa,449,12,28,119,290,"2,754","1,011","1,729",14,23
California,El Dorado,256,3,15,34,204,"1,990",864,"1,114",12,7
California,Fresno,727,10,33,116,568,"4,442","1,466","2,230",746,229
California,Imperial,265,2,9,13,241,600,283,295,22,10
California,Kern,"1,977",34,95,463,"1,385","10,246","3,368","5,152","1,726",297
California,Kings,140,1,9,12,118,594,243,306,45,10
California,Los Angeles,"6,497",86,208,"1,770","4,433","17,310","5,046","8,174","4,090",243
California,Madera,233,2,22,24,185,"1,357",585,755,17,2
California,Marin,115,1,6,28,80,813,239,573,1,1
California,Merced,484,12,22,49,401,"2,026",778,"1,227",21,7
California,Monterey,228,11,19,51,147,"1,316",567,735,14,15
California,Napa,56,0,3,2,51,379,157,219,3,0
California,Orange,187,0,8,32,147,"1,275",255,910,110,7
California,Placer,298,0,24,30,244,"1,950",645,"1,275",30,8
California,Riverside,"1,018",21,50,247,700,"10,310","2,892","5,776","1,642",24
California,Sacramento,"2,902",39,155,"1,131","1,577","14,506","5,038","9,309",159,124
California,San Benito,53,0,4,5,44,336,134,197,5,0
California,San Bernardino,"1,093",16,61,145,871,"5,580","1,942","2,574","1,064",62
California,San Diego,"1,432",13,87,278,"1,054","5,985","1,755","3,106","1,124",38
California,San Joaquin,738,8,17,168,545,"4,418","1,656","2,664",98,24
California,San Luis Obispo,241,6,18,18,199,"1,295",437,853,5,5
California,San Mateo,224,2,18,53,151,"1,770",229,"1,332",209,6
California,Santa Barbara,285,3,34,27,221,"1,481",564,912,5,5
California,Santa Clara,254,1,28,24,201,"1,762",438,"1,113",211,2
California,Santa Cruz,301,7,18,36,240,"2,232",812,"1,419",1,20
California,Shasta,582,1,54,23,504,"1,058",568,466,24,10
California,Sonoma,587,0,37,49,501,"1,388",547,821,20,9
California,Stanislaus,414,11,33,106,264,"3,002","1,320","1,421",261,152
California,Sutter,143,3,8,12,120,661,203,413,45,1
California,Tulare4,521,15,32,91,383,,"1,128","2,124",,30
California,Ventura,192,1,18,31,142,"1,323",349,894,80,20
California,Yolo,62,1,7,6,48,364,105,244,15,3
California,Yuba,159,1,14,28,116,"1,031",390,634,7,14
California,Alpine,10,0,3,0,7,73,15,58,0,0
California,Amador,60,1,9,6,44,485,180,301,4,0
California,Calaveras,82,1,10,12,59,654,282,361,11,2
California,Colusa,22,0,3,5,14,257,81,167,9,5
California,Del Norte,82,3,19,12,48,377,218,157,2,5
California,Glenn,16,1,0,0,15,180,85,85,10,1
California,Humboldt,242,5,33,33,171,"1,208",450,732,26,15
California,Inyo,47,0,2,1,44,139,62,74,3,7
California,Lake,199,4,18,17,160,895,396,492,7,8
California,Lassen,36,0,2,1,33,129,47,78,4,4
California,Mariposa,37,0,5,2,30,294,124,170,0,1
California,Mendocino,310,3,24,19,264,551,260,286,5,12
California,Modoc,12,0,4,0,8,60,37,23,0,2
California,Mono,13,0,3,0,10,71,21,50,0,0
California,Nevada,137,1,17,4,115,578,250,324,4,3
California,Plumas,109,0,13,5,91,326,167,155,4,1
California,Sierra,19,0,0,0,19,44,10,34,0,0
California,Siskiyou,37,1,2,2,32,232,99,129,4,4
California,Tehama,181,1,3,11,166,278,165,112,1,2
California,Trinity,34,0,4,3,27,98,33,65,0,0
California,Tuolumne,97,1,21,15,60,757,325,422,10,5
Colorado,Adams,477,0,80,59,338,"2,450",598,"1,456",396,31
Colorado,Arapahoe,204,2,19,31,152,"1,403",420,861,122,16
Colorado,Boulder,56,1,9,1,45,549,197,322,30,11
Colorado,Clear Creek,21,0,1,0,20,80,15,58,7,2
Colorado,Douglas,269,0,181,20,68,"1,882",336,"1,445",101,8
Colorado,Gilpin,12,0,0,0,12,23,6,15,2,0
Colorado,Jefferson5,183,1,31,21,130,"2,572",501,"1,929",142,17
Colorado,Larimer,134,0,26,15,93,927,204,672,51,10
Colorado,Mesa,163,0,25,15,123,"1,243",264,905,74,14
Colorado,Park,20,0,2,0,18,129,48,67,14,3
Colorado,Pueblo,31,3,0,7,21,"1,604",338,"1,199",67,2
Colorado,Teller,9,0,1,1,7,81,40,37,4,8
Colorado,Weld,120,0,13,6,101,834,237,516,81,9
Colorado,Alamosa,1,0,0,0,1,18,4,14,0,0
Colorado,Baca,0,0,0,0,0,3,1,2,0,0
Colorado,Bent,2,0,1,0,1,36,13,22,1,0
Colorado,Chaffee,11,1,4,0,6,67,11,54,2,0
Colorado,Cheyenne,0,0,0,0,0,3,0,3,0,0
Colorado,Crowley,4,0,0,0,4,0,0,0,0,0
Colorado,Delta,19,0,8,0,11,164,33,112,19,0
Colorado,Dolores,0,0,0,0,0,28,15,10,3,0
Colorado,Eagle,44,0,2,1,41,433,90,340,3,3
Colorado,Fremont6,,0,0,0,,71,41,25,5,0
Colorado,Grand,12,0,0,0,12,130,32,95,3,0
Colorado,Gunnison,10,0,0,0,10,18,5,12,1,0
Colorado,Kit Carson,2,0,1,0,1,29,8,17,4,1
Colorado,Lake,2,1,0,0,1,20,7,12,1,1
Colorado,Las Animas,0,0,0,0,0,0,0,0,0,0
Colorado,Lincoln,2,0,0,0,2,2,0,1,1,0
Colorado,Logan,10,1,1,0,8,65,16,42,7,1
Colorado,Moffat,4,0,0,0,4,44,29,14,1,3
Colorado,Montezuma,42,2,0,1,39,120,47,62,11,0
Colorado,Montrose,21,2,3,1,15,157,43,104,10,1
Colorado,Morgan,2,1,0,0,1,52,10,38,4,1
Colorado,Otero,6,0,1,0,5,40,10,29,1,0
Colorado,Pitkin,7,0,0,0,7,56,12,40,4,0
Colorado,Prowers,5,0,3,0,2,29,8,20,1,0
Colorado,Rio Blanco,0,0,0,0,0,7,2,5,0,0
Colorado,Routt,11,0,0,0,11,49,14,29,6,0
Colorado,Saguache,12,0,0,0,12,26,11,14,1,0
Colorado,San Miguel,3,0,0,0,3,19,2,15,2,0
Colorado,Summit,12,0,4,1,7,289,23,245,21,1
Colorado,Washington,5,0,2,0,3,79,15,59,5,1
Delaware,New Castle County Police Department,"1,251",7,63,352,829,"6,625","2,052","4,044",529,7
Florida,Alachua,596,8,37,76,475,"2,788",937,"1,719",132,20
Florida,Baker,58,0,1,7,50,336,51,272,13,1
Florida,Bay,358,5,32,39,282,"2,816",688,"1,968",160,3
Florida,Brevard,926,4,72,125,725,"5,348","1,311","3,816",221,20
Florida,Broward,292,1,13,92,186,956,234,665,57,7
Florida,Charlotte,353,1,22,45,285,"3,822",977,"2,735",110,9
Florida,Clay,710,9,52,99,550,"3,918",793,"2,991",134,39
Florida,Collier,977,10,50,195,722,"4,947","1,090","3,675",182,17
Florida,Escambia,"1,928",26,178,461,"1,263","10,455","2,665","7,271",519,30
Florida,Flagler,173,0,15,29,129,"1,952",489,"1,399",64,2
Florida,Gadsden,294,3,7,15,269,742,336,370,36,0
Florida,Gilchrist,40,1,1,0,38,134,59,64,11,0
Florida,Hernando,592,9,55,82,446,"4,479","1,247","3,077",155,15
Florida,Hillsborough,"3,136",36,142,700,"2,258","22,442","5,863","15,099","1,480",24
Florida,Indian River,313,0,17,55,241,"2,953",818,"2,030",105,7
Florida,Jefferson,126,0,5,4,117,171,94,62,15,3
Florida,Lake,595,7,35,24,529,"2,813",794,"1,837",182,8
Florida,Lee,"1,347",17,84,387,859,"9,358","3,218","5,540",600,59
Florida,Leon,273,2,23,38,210,"1,363",427,835,101,7
Florida,Manatee,"1,533",11,80,353,"1,089","9,838","2,745","6,728",365,29
Florida,Marion,"1,305",6,103,78,"1,118","4,860","1,554","3,084",222,6
Florida,Martin,362,2,11,103,246,"2,787",679,"2,009",99,5
Florida,Miami-Dade,"6,927",87,252,"1,782","4,806","45,341","8,554","32,357","4,430",28
Florida,Nassau,163,0,4,9,150,"1,137",382,705,50,4
Florida,Okaloosa,454,1,30,77,346,"3,365",756,"2,472",137,0
Florida,Orange,"5,396",53,311,"1,401","3,631","27,117","8,313","16,587","2,217",0
Florida,Osceola,885,6,15,101,763,"5,814","2,123","3,427",264,1
Florida,Palm Beach,"2,232",24,135,623,"1,450","16,314","4,524","10,678","1,112",69
Florida,Pasco,"1,292",8,76,321,887,"12,773","3,673","8,504",596,71
Florida,Pinellas,"1,119",11,124,227,757,"7,609","1,847","5,416",346,26
Florida,Polk,"1,308",12,82,202,"1,012","10,070","3,377","6,159",534,0
Florida,Santa Rosa,222,6,33,17,166,"1,598",508,"1,024",66,7
Florida,Sarasota,697,3,39,140,515,"7,714","2,182","5,249",283,10
Florida,Seminole,585,4,31,77,473,"3,361",868,"2,330",163,7
Florida,St. Johns,494,7,9,57,421,"3,603",847,"2,608",148,13
Florida,St. Lucie,257,6,28,42,181,"1,743",570,"1,087",86,2
Florida,Volusia,931,11,72,99,749,"5,335","1,765","3,184",386,36
Florida,Wakulla,86,0,10,5,71,679,138,516,25,11
Florida,Bradford,62,1,6,6,49,344,160,176,8,1
Florida,Calhoun,12,0,1,1,10,68,20,48,0,0
Florida,Citrus,452,7,26,49,370,"3,203",884,"2,191",128,25
Florida,Columbia,186,0,24,13,149,"1,275",386,827,62,0
Florida,DeSoto,172,0,5,14,153,811,317,467,27,2
Florida,Dixie,69,1,10,4,54,524,226,270,28,3
Florida,Franklin,96,1,13,1,81,145,31,103,11,1
Florida,Glades,39,1,4,1,33,245,107,120,18,1
Florida,Gulf,34,1,0,0,33,125,44,77,4,0
Florida,Hamilton,52,1,4,9,38,211,73,129,9,2
Florida,Hardee,57,0,12,14,31,527,192,307,28,0
Florida,Hendry,212,3,8,35,166,"1,130",656,435,39,14
Florida,Highlands,149,5,9,20,115,"1,736",562,"1,115",59,3
Florida,Holmes,56,1,6,1,48,203,66,120,17,0
Florida,Jackson,204,1,19,18,166,771,206,537,28,4
Florida,Lafayette,20,0,0,2,18,39,11,28,0,0
Florida,Levy,123,0,10,11,102,922,343,527,52,3
Florida,Liberty,16,0,0,0,16,56,18,32,6,0
Florida,Madison,123,1,5,9,108,306,125,163,18,1
Florida,Monroe,152,5,8,19,120,"2,037",524,"1,448",65,4
Florida,Okeechobee,193,2,14,26,151,976,490,460,26,1
Florida,Putnam,537,1,35,68,433,"2,653","1,316","1,254",83,7
Florida,Sumter,144,3,23,9,109,654,221,398,35,1
Florida,Suwannee,118,4,4,6,104,553,201,306,46,5
Florida,Taylor,50,2,3,0,45,167,89,72,6,1
Florida,Union,55,0,2,1,52,142,73,66,3,0
Florida,Walton,158,2,9,8,139,"1,145",374,702,69,4
Florida,Washington,9,3,0,0,6,241,97,132,12,0
Georgia,Augusta-Richmond,"1,084",36,127,648,273,"14,303","4,222","8,530","1,551",63
Georgia,Barrow,214,4,7,5,198,"1,170",264,820,86,8
Georgia,Bartow,224,1,23,34,166,"2,470",740,"1,515",215,0
Georgia,Bibb,231,3,13,45,170,"2,520",674,"1,598",248,0
Georgia,Brantley,32,0,4,4,24,284,194,90,0,
Georgia,Brooks,43,0,0,0,43,302,113,153,36,6
Georgia,Bryan,17,0,0,5,12,353,112,229,12,0
Georgia,Burke,156,0,0,0,156,682,235,423,24,
Georgia,Butts,36,1,8,5,22,550,126,376,48,3
Georgia,Carroll,362,0,9,10,343,"1,457",480,847,130,11
Georgia,Catoosa,71,0,9,3,59,"1,047",218,706,123,2
Georgia,Chatham,0,0,0,0,0,0,0,0,0,0
Georgia,Cherokee,133,1,12,26,94,"2,010",525,"1,367",118,5
Georgia,Clarke,0,0,0,0,0,1,0,1,0,0
Georgia,Clayton,0,0,0,0,0,0,0,0,0,0
Georgia,Clayton County Police Department,"1,031",12,74,434,511,"9,418","4,266","3,849","1,303",33
Georgia,Cobb,1,0,0,0,1,0,0,0,0,
Georgia,Columbia,72,1,10,15,46,"2,323",376,"1,860",87,9
Georgia,Coweta,91,1,19,14,57,"1,436",497,845,94,6
Georgia,Crawford,33,1,4,1,27,459,141,277,41,
Georgia,Dade,37,1,4,0,32,200,49,124,27,0
Georgia,Dawson,18,0,0,0,18,478,98,344,36,2
Georgia,DeKalb,0,0,0,0,0,0,0,0,0,0
Georgia,DeKalb County Police Department,"3,469",80,155,"1,927","1,307","29,924","9,612","15,739","4,573",114
Georgia,Douglas,153,4,10,30,109,"2,108",585,"1,352",171,5
Georgia,Echols,8,1,1,1,5,45,26,18,1,0
Georgia,Effingham,57,1,29,9,18,297,201,66,30,2
Georgia,Fayette,31,0,6,7,18,555,182,333,40,0
Georgia,Floyd,34,0,0,1,33,24,14,10,0,
Georgia,Floyd County Police Department,180,2,5,9,164,"1,315",368,861,86,8
Georgia,Forsyth,202,0,13,14,175,"1,801",469,"1,252",80,
Georgia,Fulton,9,0,0,1,8,13,1,11,1,0
Georgia,Fulton County Police Department,668,9,43,307,309,"5,544","1,815","2,919",810,11
Georgia,Glynn,0,0,0,0,0,0,0,0,0,0
Georgia,Glynn County Police Department,253,2,12,61,178,"3,033",750,"2,199",84,2
Georgia,Gwinnett County Police Department,"1,675",20,176,726,753,"16,909","5,370","10,082","1,457",85
Georgia,Hall,187,3,19,45,120,"2,603",774,"1,602",227,15
Georgia,Haralson,111,0,3,6,102,397,96,278,23,
Georgia,Harris,8,0,2,2,4,407,16,380,11,
Georgia,Heard,18,0,1,1,16,172,57,94,21,
Georgia,Henry,18,0,0,0,18,123,1,119,3,
Georgia,Henry County Police Department,286,6,27,96,157,"4,051","1,255","2,416",380,17
Georgia,Jasper,15,0,2,3,10,229,87,138,4,0
Georgia,Jones,35,0,0,3,32,533,143,327,63,1
Georgia,Lanier,8,0,4,0,4,99,23,72,4,0
Georgia,Lee,14,1,0,2,11,528,168,322,38,0
Georgia,Liberty,74,1,2,11,60,431,171,230,30,
Georgia,Lowndes,37,0,4,9,24,941,279,591,71,
Georgia,Madison,159,1,1,9,148,723,207,450,66,7
Georgia,McDuffie,23,4,1,4,14,248,76,156,16,0
Georgia,McIntosh,48,2,2,11,33,461,167,256,38,7
Georgia,Meriwether,24,0,2,2,20,430,123,257,50,0
Georgia,Murray,38,0,5,2,31,759,153,543,63,0
Georgia,Muscogee,0,0,0,0,0,0,0,0,0,0
Georgia,Newton,335,2,13,33,287,"1,775",649,931,195,
Georgia,Oconee,99,0,1,6,92,531,122,375,34,0
Georgia,Oglethorpe,50,2,5,2,41,520,147,345,28,1
Georgia,Paulding,152,0,16,12,124,"2,418",617,"1,616",185,18
Georgia,Pickens,27,1,5,1,20,409,103,289,17,
Georgia,Pike,8,2,2,1,3,109,35,69,5,0
Georgia,Rockdale,325,5,13,34,273,"2,223",591,"1,458",174,6
Georgia,Spalding,127,2,11,20,94,"1,595",430,959,206,0
Georgia,Terrell,21,0,2,0,19,105,31,61,13,0
Georgia,Twiggs,12,0,0,1,11,166,54,95,17,
Georgia,Walker,208,3,2,6,197,"1,014",312,637,65,
Georgia,Walton,112,1,7,7,97,"1,007",258,664,85,0
Georgia,Whitfield,180,5,23,9,143,"1,729",479,"1,133",117,10
Georgia,Worth,2,1,0,1,0,191,56,108,27,1
Georgia,Baldwin,291,0,7,16,268,994,428,552,14,0
Georgia,Banks,50,0,0,1,49,536,111,395,30,1
Georgia,Ben Hill,15,0,5,0,10,223,58,147,18,0
Georgia,Berrien,23,0,3,1,19,214,65,149,0,0
Georgia,Bleckley,12,0,0,1,11,171,69,88,14,0
Georgia,Bulloch,25,1,0,11,13,721,251,418,52,
Georgia,Calhoun,4,0,0,0,4,46,21,16,9,
Georgia,Camden,47,0,1,4,42,405,133,259,13,0
Georgia,Candler,0,0,0,0,0,54,21,33,0,0
Georgia,Charlton,9,0,1,0,8,105,40,53,12,0
Georgia,Chattooga,24,0,3,0,21,213,60,143,10,0
Georgia,Clinch,5,0,0,2,3,63,23,38,2,0
Georgia,Coffee,46,0,6,9,31,703,207,451,45,3
Georgia,Cook,21,0,0,0,21,180,51,118,11,0
Georgia,Crisp,18,0,0,0,18,380,89,276,15,0
Georgia,Decatur,28,0,2,2,24,263,72,181,10,6
Georgia,Dodge,24,1,1,2,20,395,137,247,11,1
Georgia,Dooly,16,0,0,1,15,72,22,50,0,0
Georgia,Early,24,2,1,3,18,139,40,95,4,0
Georgia,Elbert,43,0,4,4,35,690,218,449,23,0
Georgia,Emanuel,7,1,0,0,6,397,235,130,32,0
Georgia,Fannin,107,0,3,2,102,345,151,174,20,1
Georgia,Franklin,8,0,3,1,4,381,141,211,29,
Georgia,Gilmer,36,2,10,1,23,344,112,205,27,0
Georgia,Gordon,159,2,3,11,143,737,229,505,3,0
Georgia,Grady,14,1,1,2,10,196,87,97,12,0
Georgia,Greene,23,1,1,4,17,212,57,150,5,0
Georgia,Habersham,49,0,10,2,37,499,186,293,20,0
Georgia,Hancock,1,0,0,1,0,56,22,32,2,
Georgia,Hart,66,0,2,2,62,474,170,282,22,
Georgia,Irwin,6,0,0,0,6,167,55,98,14,0
Georgia,Jackson,31,3,5,5,18,915,258,605,52,
Georgia,Jeff Davis,25,0,1,6,18,323,75,217,31,0
Georgia,Jefferson,13,0,2,2,9,175,91,75,9,4
Georgia,Johnson,37,0,0,0,37,82,41,34,7,
Georgia,Laurens,39,0,2,14,23,775,186,502,87,3
Georgia,Lumpkin,80,0,3,1,76,454,117,307,30,4
Georgia,Macon,0,0,0,0,0,64,26,31,7,0
Georgia,Miller,1,0,0,0,1,44,17,23,4,0
Georgia,Mitchell,46,0,0,2,44,208,67,121,20,0
Georgia,Morgan,13,0,0,0,13,160,47,84,29,1
Georgia,Peach,20,1,2,2,15,309,109,158,42,0
Georgia,Pierce3,0,0,0,0,0,,,96,3,0
Georgia,Polk County Police Department,82,1,7,2,72,808,267,451,90,
Georgia,Putnam,52,1,2,1,48,423,148,260,15,
Georgia,Quitman,22,0,1,3,18,49,18,28,3,
Georgia,Rabun,11,1,2,0,8,148,43,90,15,0
Georgia,Schley,2,0,0,0,2,13,5,7,1,0
Georgia,Seminole,13,0,1,0,12,76,30,41,5,2
Georgia,Stephens,20,0,0,0,20,597,133,448,16,0
Georgia,Sumter,29,0,4,2,23,297,94,178,25,0
Georgia,Talbot,11,0,0,1,10,57,41,13,3,
Georgia,Taliaferro,6,0,0,0,6,72,37,32,3,0
Georgia,Tattnall,18,0,0,3,15,270,94,152,24,0
Georgia,Taylor,2,0,0,1,1,71,20,40,11,
Georgia,Telfair,10,0,0,1,9,80,33,41,6,
Georgia,Thomas,39,2,7,10,20,570,233,295,42,10
Georgia,Tift,137,1,5,28,103,817,262,504,51,
Georgia,Toombs,20,0,3,0,17,275,95,144,36,3
Georgia,Towns,7,0,0,0,7,122,55,62,5,1
Georgia,Treutlen,4,1,0,0,3,76,33,38,5,
Georgia,Troup,25,1,1,6,17,734,189,485,60,
Georgia,Turner,7,0,0,1,6,86,16,65,5,0
Georgia,Union,11,0,2,0,9,127,48,67,12,
Georgia,Upson,18,0,0,2,16,433,151,271,11,0
Georgia,Ware,36,0,11,4,21,672,167,465,40,
Georgia,Washington,28,1,1,2,24,227,112,108,7,0
Georgia,Wheeler,1,0,0,0,1,83,35,36,12,0
Georgia,White,18,0,3,2,13,325,145,158,22,
Georgia,Wilcox,4,0,2,0,2,66,25,37,4,0
Georgia,Wilkes,4,0,0,0,4,17,5,10,2,0
Georgia,Wilkinson,14,0,1,1,12,102,41,55,6,0
Hawaii,Hawaii,514,3,85,79,347,"5,255","1,141","3,627",487,21
Hawaii,Kauai ,246,2,40,18,186,"2,476",714,"1,652",110,10
Idaho,Ada,119,1,16,4,98,968,246,691,31,10
Idaho,Bonneville,88,0,9,1,78,801,213,551,37,5
Idaho,Canyon,61,1,9,1,50,598,226,335,37,2
Idaho,Franklin,9,0,1,0,8,29,6,21,2,0
Idaho,Gem,13,0,0,0,13,40,20,19,1,0
Idaho,Jefferson,13,0,1,0,12,84,27,50,7,1
Idaho,Kootenai,97,2,13,4,78,"1,122",331,744,47,9
Idaho,Nez Perce,10,0,2,0,8,119,25,89,5,0
Idaho,Owyhee,13,0,4,0,9,132,26,96,10,1
Idaho,Power,2,0,2,0,0,45,5,38,2,1
Idaho,Adams,8,0,0,0,8,52,5,44,3,0
Idaho,Bear Lake,1,0,0,0,1,39,6,31,2,0
Idaho,Benewah,4,0,0,0,4,32,10,18,4,0
Idaho,Bingham,32,0,12,2,18,271,80,174,17,1
Idaho,Blaine,4,0,0,0,4,23,10,13,0,2
Idaho,Bonner,37,1,5,1,30,434,150,238,46,4
Idaho,Boundary,7,0,0,1,6,85,29,50,6,0
Idaho,Butte,7,0,1,1,5,2,1,1,0,0
Idaho,Camas,0,0,0,0,0,10,6,4,0,0
Idaho,Caribou,2,0,1,0,1,13,8,5,0,0
Idaho,Clearwater,16,0,0,0,16,97,17,76,4,0
