State,County,Violent_crime,MNNM,Rape1,Robbery,"Aggravated
assault","Property
crime",Burglary,"Larceny-
theft","Motor
vehicle
theft",Arson2
Michigan,Lenawee,24,0,10,0,14,212,60,141,11,1
Michigan,Luce,22,0,5,0,17,69,24,44,1,1
Michigan,Mackinac,11,1,4,0,6,121,22,96,3,0
Michigan,Manistee,39,0,14,0,25,150,19,128,3,0
Michigan,Marquette,14,0,2,0,12,165,12,151,2,1
Michigan,Mason,17,0,5,3,9,119,30,80,9,0
Michigan,Mecosta,208,1,23,2,182,326,61,253,12,9
Michigan,Menominee,20,0,9,0,11,80,28,44,8,0
Michigan,Missaukee,39,0,16,0,23,99,21,78,0,1
Michigan,Newaygo,55,0,18,0,37,241,57,158,26,5
Michigan,Oceana,45,0,6,0,39,154,25,124,5,0
Michigan,Ogemaw,17,0,3,0,14,107,17,85,5,0
Michigan,Ontonagon,14,0,0,0,14,8,2,6,0,0
Michigan,Osceola,22,0,2,2,18,101,27,65,9,2
Michigan,Oscoda,25,0,3,1,21,80,13,59,8,0
Michigan,Otsego,15,1,5,0,9,49,17,32,0,0
Michigan,Presque Isle,13,0,7,0,6,36,11,24,1,0
Michigan,Roscommon,15,0,7,1,7,98,14,80,4,1
Michigan,Sanilac,52,2,11,1,38,122,47,58,17,4
Michigan,Schoolcraft,0,0,0,0,0,2,1,1,0,0
Michigan,St. Joseph,84,1,11,0,72,225,72,133,20,5
Michigan,Tuscola,51,1,21,0,29,153,46,94,13,0
Michigan,Van Buren,110,2,30,2,76,460,155,268,37,8
Michigan,Wexford,39,0,11,2,26,188,33,147,8,2
Minnesota,Anoka,39,0,13,2,24,791,92,643,56,3
Minnesota,Benton,17,1,6,0,10,164,40,102,22,1
Minnesota,Blue Earth5,21,1,6,2,12,117,44,58,15,0
Minnesota,Carlton,15,1,6,0,8,147,46,89,12,0
Minnesota,Carver,50,0,26,6,18,515,75,411,29,5
Minnesota,Chisago,3,0,0,1,2,82,11,64,7,0
Minnesota,Clay,8,1,1,1,5,57,25,23,9,0
Minnesota,Dakota,38,0,7,0,31,102,22,72,8,0
Minnesota,Dodge,9,1,0,0,8,110,17,85,8,0
Minnesota,Fillmore,10,0,2,0,8,46,6,37,3,1
Minnesota,Hennepin,20,0,0,2,18,59,3,54,2,0
Minnesota,Houston,3,0,1,0,2,29,7,18,4,0
Minnesota,Isanti,17,0,4,1,12,207,46,139,22,0
Minnesota,Lake,1,0,0,0,1,4,2,2,0,0
Minnesota,Le Sueur,8,0,2,0,6,101,21,78,2,0
Minnesota,Mille Lacs,33,3,6,3,21,481,104,326,51,1
Minnesota,Nicollet,7,0,2,1,4,76,27,45,4,0
Minnesota,Olmsted,41,0,20,7,14,324,99,205,20,1
Minnesota,Polk,20,0,8,1,11,127,27,82,18,2
Minnesota,Ramsey5,96,0,19,14,63,"1,038",150,795,93,5
Minnesota,Scott,9,1,2,0,6,139,21,112,6,0
Minnesota,Sherburne,28,0,12,2,14,290,37,232,21,0
Minnesota,Stearns,31,0,15,0,16,250,59,165,26,3
Minnesota,St. Louis,38,1,14,4,19,674,231,376,67,6
Minnesota,Wabasha5,7,0,2,0,5,46,8,32,6,0
Minnesota,Washington,53,0,23,5,25,643,109,483,51,0
Minnesota,Wright,112,0,41,4,67,"1,480",124,"1,289",67,1
Minnesota,Aitkin,10,1,2,1,6,166,63,91,12,1
Minnesota,Becker,38,1,14,1,22,210,87,97,26,1
Minnesota,Beltrami,43,0,7,4,32,347,103,205,39,4
Minnesota,Big Stone,2,0,0,0,2,34,9,24,1,0
Minnesota,Brown,2,0,2,0,0,25,12,8,5,1
Minnesota,Cass,55,3,30,0,22,632,112,456,64,2
Minnesota,Chippewa,0,0,0,0,0,0,0,0,0,0
Minnesota,Clearwater,15,0,7,0,8,66,22,31,13,2
Minnesota,Cook,7,0,4,0,3,32,3,29,0,0
Minnesota,Cottonwood,6,0,0,0,6,20,8,11,1,0
Minnesota,Crow Wing,34,0,9,1,24,329,119,194,16,0
Minnesota,Douglas5,13,1,5,0,7,197,46,130,21,1
Minnesota,Faribault5,16,0,0,0,16,79,46,22,11,0
Minnesota,Freeborn,7,0,2,1,4,124,47,63,14,0
Minnesota,Goodhue,16,0,2,1,13,183,56,114,13,3
Minnesota,Grant,2,0,0,0,2,10,3,6,1,0
Minnesota,Hubbard,25,0,7,0,18,223,76,125,22,1
Minnesota,Itasca,19,0,6,1,12,217,71,134,12,0
Minnesota,Jackson,4,0,1,0,3,30,6,21,3,0
Minnesota,Kanabec,29,0,0,0,29,46,8,26,12,0
Minnesota,Kandiyohi,22,1,6,1,14,215,50,143,22,0
Minnesota,Kittson,0,0,0,0,0,4,1,2,1,0
Minnesota,Koochiching,2,0,1,0,1,19,1,15,3,0
Minnesota,Lac qui Parle,1,0,0,0,1,10,3,4,3,0
Minnesota,Lake of the Woods,1,0,0,0,1,11,3,7,1,0
Minnesota,Lincoln,2,0,1,0,1,21,6,12,3,0
Minnesota,Lyon,5,0,1,0,4,11,6,4,1,0
Minnesota,Mahnomen,12,0,4,0,8,63,16,36,11,1
Minnesota,Marshall,4,0,1,0,3,41,7,30,4,0
Minnesota,Martin5,4,0,1,0,3,17,8,7,2,0
Minnesota,McLeod,8,0,3,0,5,71,23,46,2,0
Minnesota,Meeker,11,0,1,0,10,83,27,48,8,0
Minnesota,Morrison,8,0,0,2,6,267,65,184,18,0
Minnesota,Mower,10,0,3,0,7,76,23,37,16,1
Minnesota,Murray,2,0,1,0,1,12,1,10,1,0
Minnesota,Nobles,11,0,6,0,5,26,8,18,0,2
Minnesota,Norman,1,0,1,0,0,0,0,0,0,0
Minnesota,Otter Tail,25,1,8,0,16,241,81,132,28,0
Minnesota,Pennington,2,0,1,0,1,68,18,42,8,1
Minnesota,Pine,43,0,12,0,31,412,105,240,67,3
Minnesota,Pipestone,5,0,0,1,4,109,13,95,1,0
Minnesota,Pope,0,0,0,0,0,33,16,14,3,0
Minnesota,Red Lake,0,0,0,0,0,10,4,5,1,0
Minnesota,Redwood,6,0,1,0,5,42,8,30,4,0
Minnesota,Renville,3,0,1,0,2,67,12,46,9,0
Minnesota,Rice,16,0,6,1,9,209,47,143,19,1
Minnesota,Rock,1,0,0,1,0,38,4,29,5,0
Minnesota,Roseau,4,0,1,0,3,63,14,41,8,0
Minnesota,Sibley,1,0,0,0,1,3,0,3,0,0
Minnesota,Steele,8,0,2,0,6,88,25,51,12,0
Minnesota,Stevens,6,1,1,0,4,40,4,36,0,0
Minnesota,Swift,4,0,1,0,3,18,5,13,0,0
Minnesota,Todd,15,0,5,1,9,146,41,98,7,1
Minnesota,Traverse,0,0,0,0,0,28,5,21,2,0
Minnesota,Wadena5,8,0,1,0,7,12,7,5,0,0
Minnesota,Waseca5,9,0,3,0,6,72,28,42,2,0
Minnesota,Watonwan,6,0,3,0,3,39,15,21,3,0
Minnesota,Wilkin,4,0,2,0,2,20,0,16,4,0
Minnesota,Winona,7,0,4,0,3,78,17,54,7,0
Minnesota,Yellow Medicine,3,0,0,0,3,30,5,22,3,0
Mississippi,Hancock,32,2,0,6,24,493,94,351,48,0
Mississippi,Harrison,41,1,9,10,21,867,233,511,123,8
Mississippi,Hinds,101,4,5,5,87,454,198,198,58,0
Mississippi,Lamar,108,2,10,9,87,789,267,473,49,4
Mississippi,Rankin,49,4,2,6,37,422,78,301,43,5
Mississippi,Stone,47,2,7,1,37,194,70,100,24,3
Mississippi,Tunica7,,3,,15,32,444,83,322,39,1
Mississippi,Claiborne,19,1,1,6,11,75,43,21,11,0
Mississippi,Greene,7,0,0,0,7,41,18,16,7,1
Mississippi,Kemper,8,0,2,0,6,30,18,12,0,0
Mississippi,Lauderdale,33,2,7,6,18,437,253,144,40,6
Mississippi,Lincoln,19,0,0,4,15,248,55,179,14,0
Mississippi,Oktibbeha7,,0,,9,37,472,324,133,15,0
Mississippi,Panola,109,0,14,16,79,643,317,309,17,2
Missouri,Andrew,7,0,1,2,4,94,26,60,8,1
Missouri,Bollinger,30,1,7,1,21,47,20,27,0,2
Missouri,Boone,105,4,12,7,82,700,94,522,84,2
Missouri,Buchanan5,38,0,15,3,20,229,58,128,43,4
Missouri,Caldwell8,,0,4,0,,87,23,48,16,2
Missouri,Callaway,68,1,17,4,46,381,100,241,40,
Missouri,Cape Girardeau,30,2,2,3,23,248,83,139,26,1
Missouri,Cass,35,2,5,0,28,376,128,209,39,0
Missouri,Christian,64,0,6,5,53,230,72,146,12,1
Missouri,Clay,41,0,3,5,33,212,59,123,30,1
Missouri,Clinton,16,0,0,2,14,77,29,45,3,3
Missouri,Cole,55,0,0,0,55,268,50,198,20,2
Missouri,Cooper,3,0,1,1,1,78,19,50,9,0
Missouri,Dallas,7,2,0,1,4,40,12,25,3,0
Missouri,DeKalb,2,0,0,0,2,35,12,14,9,1
Missouri,Franklin5,61,1,6,1,53,439,169,219,51,1
Missouri,Greene,74,4,35,10,25,"1,045",259,663,123,12
Missouri,Howard,8,0,0,0,8,47,28,12,7,0
Missouri,Jackson,45,0,5,7,33,484,152,278,54,5
Missouri,Jasper,84,0,10,10,64,505,126,302,77,
Missouri,Jefferson,335,5,31,20,279,"2,415",551,"1,471",393,13
Missouri,Lafayette,14,0,0,1,13,59,23,32,4,0
Missouri,Lincoln3,131,2,18,1,110,,,155,3,2
Missouri,Newton,134,0,8,10,116,667,126,442,99,5
Missouri,Osage,2,0,0,0,2,68,19,38,11,1
Missouri,Platte,46,4,10,5,27,244,52,164,28,0
Missouri,Polk,37,0,4,2,31,349,97,223,29,0
Missouri,St. Charles,0,0,0,0,0,0,0,0,0,0
Missouri,St. Charles County Police Department,119,2,11,10,96,729,150,517,62,4
Missouri,St. Louis County Police Department,"1,834",37,174,342,"1,281","7,508","1,305","5,211",992,75
Missouri,Warren,41,0,6,2,33,176,45,106,25,1
Missouri,Webster,13,3,3,3,4,170,52,89,29,0
Missouri,Adair,23,0,1,1,21,118,44,71,3,0
Missouri,Atchison,3,0,0,1,2,8,0,7,1,0
Missouri,Audrain,14,0,0,0,14,86,34,48,4,0
Missouri,Barry,38,0,1,3,34,403,111,228,64,1
Missouri,Benton,26,0,1,0,25,140,61,69,10,0
Missouri,Butler,153,2,2,2,147,691,244,408,39,1
Missouri,Camden,87,1,33,0,53,487,156,292,39,2
Missouri,Carroll,4,0,1,0,3,32,22,8,2,0
Missouri,Carter,22,1,1,0,20,101,36,56,9,
Missouri,Cedar,24,1,6,0,17,78,20,58,0,1
Missouri,Clark,6,0,1,1,4,67,23,38,6,0
Missouri,Crawford,13,0,2,0,11,227,88,110,29,1
Missouri,Daviess,8,0,1,0,7,38,16,15,7,2
Missouri,Dent,2,0,0,1,1,68,34,29,5,0
Missouri,Douglas,16,1,2,0,13,24,11,7,6,1
Missouri,Dunklin,15,1,1,2,11,132,43,67,22,1
Missouri,Gasconade,56,0,2,2,52,116,39,64,13,0
Missouri,Gentry,1,0,0,0,1,24,11,10,3,1
Missouri,Grundy,5,0,0,0,5,13,7,3,3,1
Missouri,Harrison,10,0,0,1,9,42,28,12,2,0
Missouri,Henry5,60,0,8,0,52,345,174,138,33,4
Missouri,Hickory,3,0,0,0,3,89,30,54,5,0
Missouri,Holt,6,0,0,0,6,57,16,28,13,0
Missouri,Howell,55,1,1,0,53,308,101,172,35,0
Missouri,Iron,11,0,2,0,9,63,26,30,7,
Missouri,Johnson,27,1,3,2,21,289,73,180,36,0
Missouri,Laclede,30,0,8,1,21,359,79,219,61,4
Missouri,Lawrence,19,0,7,4,8,213,73,118,22,0
Missouri,Lewis,4,0,0,0,4,42,15,26,1,1
Missouri,Linn,9,1,0,0,8,42,18,22,2,1
Missouri,Livingston,1,0,0,0,1,38,8,26,4,1
Missouri,Macon,6,1,0,0,5,72,27,44,1,0
Missouri,Madison,10,0,1,0,9,31,5,25,1,0
Missouri,Marion,6,0,0,0,6,203,11,189,3,0
Missouri,McDonald,77,0,10,0,67,234,32,202,0,1
Missouri,Mercer,0,0,0,0,0,19,14,4,1,0
Missouri,Miller,44,1,4,1,38,204,87,94,23,0
Missouri,Mississippi,7,0,1,1,5,59,24,31,4,2
Missouri,Monroe,22,0,2,0,20,35,7,27,1,1
Missouri,Montgomery,4,0,0,0,4,47,21,26,0,0
Missouri,Morgan,48,0,13,0,35,150,81,63,6,0
Missouri,Nodaway,6,0,1,0,5,86,36,43,7,0
Missouri,Oregon,30,1,2,1,26,47,20,23,4,0
Missouri,Ozark,13,1,2,0,10,62,26,30,6,6
Missouri,Pemiscot,26,1,1,1,23,91,28,49,14,2
Missouri,Perry,18,0,1,0,17,38,11,23,4,0
Missouri,Pettis,38,1,0,2,35,171,61,97,13,1
Missouri,Phelps,40,0,2,1,37,202,36,144,22,1
Missouri,Pulaski,129,2,12,3,112,336,76,213,47,0
Missouri,Putnam,9,0,2,0,7,15,5,5,5,0
Missouri,Ralls,8,0,0,0,8,72,14,51,7,0
Missouri,Randolph,22,0,2,1,19,72,29,33,10,0
Missouri,Ripley,17,1,2,0,14,102,39,51,12,1
Missouri,Saline,7,0,0,0,7,66,20,40,6,1
Missouri,Schuyler,3,0,2,0,1,52,10,33,9,1
Missouri,Scotland,2,0,1,0,1,20,2,17,1,1
Missouri,Shannon,10,0,0,0,10,24,8,13,3,2
Missouri,Shelby,0,0,0,0,0,15,1,10,4,0
Missouri,Ste. Genevieve,39,1,8,0,30,113,22,73,18,1
Missouri,St. Francois,62,1,1,1,59,261,42,149,70,3
Missouri,Stone,73,0,6,0,67,246,65,179,2,1
Missouri,Sullivan,5,0,1,0,4,42,19,16,7,0
Missouri,Taney,113,0,3,1,109,221,46,134,41,0
Missouri,Texas,39,1,4,0,34,158,52,87,19,5
Missouri,Vernon,78,0,4,5,69,272,91,133,48,2
Missouri,Washington,64,0,8,1,55,466,140,252,74,2
Missouri,Wayne,29,3,2,0,24,198,65,110,23,0
Missouri,Worth,1,0,0,0,1,12,0,11,1,0
Missouri,Wright,15,0,0,0,15,76,28,41,7,1
Montana,Carbon,24,1,5,1,17,56,7,43,6,0
Montana,Cascade,51,0,4,0,47,293,60,196,37,2
Montana,Missoula,78,0,17,4,57,499,114,330,55,0
Montana,Stillwater,16,0,2,0,14,59,19,36,4,0
Montana,Yellowstone,112,1,9,7,95,740,111,528,101,4
Montana,Beaverhead,1,0,1,0,0,2,0,2,0,0
Montana,Big Horn,40,1,3,0,36,257,27,179,51,0
Montana,Blaine,31,0,4,0,27,9,1,5,3,0
Montana,Broadwater,24,0,2,0,22,37,1,26,10,1
Montana,Carter,0,0,0,0,0,0,0,0,0,0
Montana,Chouteau,1,0,1,0,0,3,2,1,0,1
Montana,Custer,5,1,0,0,4,24,6,18,0,0
Montana,Daniels,0,0,0,0,0,0,0,0,0,0
Montana,Dawson,9,0,2,0,7,29,13,15,1,3
Montana,Deer Lodge,40,1,2,0,37,252,58,163,31,1
Montana,Fallon,0,0,0,0,0,5,0,4,1,0
Montana,Fergus,11,0,4,0,7,52,9,34,9,0
Montana,Flathead,190,2,26,0,162,893,134,632,127,7
Montana,Gallatin,86,0,20,2,64,415,32,351,32,3
Montana,Garfield,0,0,0,0,0,0,0,0,0,0
Montana,Glacier,3,0,0,0,3,23,2,19,2,0
Montana,Golden Valley,2,0,0,0,2,15,1,12,2,0
Montana,Granite,1,0,0,0,1,20,3,16,1,0
Montana,Hill,22,1,2,0,19,178,11,155,12,2
Montana,Jefferson,36,0,2,0,34,108,15,80,13,0
Montana,Lake,76,1,17,3,55,229,67,122,40,6
Montana,Lewis and Clark,84,2,18,0,64,438,112,290,36,3
Montana,Liberty,1,0,0,1,0,0,0,0,0,0
Montana,Lincoln,15,0,3,0,12,55,4,44,7,0
Montana,Madison,7,0,2,0,5,67,17,49,1,0
Montana,McCone,1,0,0,0,1,2,1,0,1,0
Montana,Meagher,3,0,0,0,3,14,4,10,0,0
Montana,Mineral,2,0,1,0,1,11,1,9,1,0
Montana,Musselshell,7,0,2,0,5,98,10,84,4,0
Montana,Park,25,0,3,0,22,43,7,31,5,1
Montana,Phillips,17,0,3,0,14,49,8,32,9,1
Montana,Pondera,1,0,0,0,1,3,2,0,1,0
Montana,Powell,3,0,1,0,2,8,3,5,0,1
Montana,Prairie,12,0,0,0,12,3,0,3,0,0
Montana,Ravalli,44,0,3,1,40,261,23,229,9,1
Montana,Richland,7,0,0,0,7,39,7,26,6,0
Montana,Roosevelt,88,1,1,1,85,101,37,39,25,3
Montana,Rosebud,14,0,1,1,12,23,3,17,3,0
Montana,Sanders,14,1,7,2,4,32,2,21,9,1
Montana,Sheridan,8,0,1,0,7,36,6,28,2,0
Montana,Silver Bow,173,0,11,9,153,"1,847",235,"1,399",213,9
Montana,Sweet Grass,14,0,4,0,10,41,2,35,4,0
Montana,Teton,4,0,1,0,3,47,8,33,6,1
Montana,Toole,26,0,3,0,23,51,2,44,5,0
Montana,Valley,9,1,6,0,2,21,7,12,2,0
Montana,Wheatland,5,0,1,0,4,3,2,0,1,0
Montana,Wibaux,0,0,0,0,0,1,0,1,0,0
Nebraska,Cass,17,2,7,0,8,159,20,124,15,0
Nebraska,Dakota,16,0,1,0,15,75,13,44,18,
Nebraska,Dixon,2,0,1,0,1,27,15,12,0,0
Nebraska,Douglas5,83,2,19,5,57,669,135,440,94,1
Nebraska,Hall,25,0,4,1,20,123,23,94,6,1
Nebraska,Howard,7,0,0,0,7,9,3,2,4,0
Nebraska,Lancaster,24,0,17,0,7,178,40,123,15,
Nebraska,Merrick,1,0,0,0,1,11,1,6,4,0
Nebraska,Sarpy,51,0,13,6,32,703,83,546,74,1
Nebraska,Saunders,6,0,4,0,2,66,33,27,6,1
Nebraska,Seward,8,0,3,0,5,36,7,20,9,1
Nebraska,Washington,1,0,0,0,1,91,8,72,11,0
Nebraska,Adams,5,0,2,0,3,62,18,42,2,0
Nebraska,Antelope,3,0,1,0,2,23,1,19,3,
Nebraska,Arthur,0,0,0,0,0,1,0,1,0,
Nebraska,Box Butte,4,0,0,0,4,12,6,6,0,
Nebraska,Brown,0,0,0,0,0,14,1,11,2,
Nebraska,Buffalo,15,0,4,0,11,122,20,94,8,0
Nebraska,Burt,8,1,2,1,4,30,8,20,2,
Nebraska,Butler,5,0,1,0,4,22,0,21,1,0
Nebraska,Cedar,1,0,0,0,1,6,0,6,0,
Nebraska,Chase,0,0,0,0,0,8,0,5,3,
Nebraska,Cherry,5,0,0,0,5,7,0,5,2,
Nebraska,Cheyenne,2,1,0,0,1,16,3,9,4,0
Nebraska,Colfax,1,0,0,0,1,27,5,19,3,0
Nebraska,Custer,9,0,2,0,7,50,15,29,6,2
Nebraska,Dawes,1,0,0,0,1,4,0,4,0,
Nebraska,Dawson,8,0,5,0,3,49,13,27,9,0
Nebraska,Deuel,1,0,0,0,1,5,0,4,1,0
Nebraska,Dodge,7,0,2,0,5,103,24,69,10,
Nebraska,Franklin,0,0,0,0,0,8,4,3,1,
Nebraska,Frontier,0,0,0,0,0,1,0,0,1,0
Nebraska,Furnas,10,0,0,0,10,32,7,23,2,0
Nebraska,Gage,16,0,6,0,10,68,26,38,4,0
Nebraska,Garfield,0,0,0,0,0,1,0,1,0,0
Nebraska,Gosper,0,0,0,0,0,10,2,7,1,0
Nebraska,Hayes,0,0,0,0,0,1,0,1,0,
Nebraska,Hitchcock,2,0,1,0,1,12,4,6,2,
Nebraska,Hooker,0,0,0,0,0,2,0,2,0,
Nebraska,Jefferson,2,0,1,0,1,19,6,12,1,0
Nebraska,Johnson,7,0,6,0,1,18,8,9,1,0
Nebraska,Kearney,1,0,0,0,1,28,6,18,4,0
Nebraska,Keith,5,0,3,0,2,13,2,8,3,0
Nebraska,Keya Paha,0,0,0,0,0,0,0,0,0,
Nebraska,Knox,4,0,0,0,4,30,4,16,10,
Nebraska,Lincoln,8,0,1,0,7,117,30,78,9,0
Nebraska,Madison,10,0,4,0,6,47,10,35,2,2
Nebraska,Morrill,1,0,0,0,1,26,2,24,0,
Nebraska,Nemaha,7,0,5,0,2,49,12,27,10,0
Nebraska,Perkins,5,0,1,0,4,31,6,22,3,0
Nebraska,Phelps,2,0,1,0,1,23,4,16,3,0
Nebraska,Platte,8,0,2,0,6,95,15,71,9,2
Nebraska,Polk,1,0,0,0,1,31,0,25,6,0
Nebraska,Red Willow,0,0,0,0,0,1,0,0,1,0
Nebraska,Saline,13,0,3,0,10,34,7,22,5,0
Nebraska,Scotts Bluff,14,0,4,0,10,74,10,56,8,0
Nebraska,Sheridan,8,0,0,0,8,54,10,30,14,
Nebraska,Sherman,0,0,0,0,0,8,0,6,2,0
Nebraska,Stanton,9,0,0,0,9,32,4,26,2,
Nebraska,Thayer,4,0,0,0,4,30,2,27,1,
Nebraska,Thurston,7,0,1,0,6,13,5,4,4,0
Nebraska,Valley,2,0,0,0,2,11,0,11,0,0
Nebraska,Wayne,2,0,0,0,2,15,5,7,3,0
Nebraska,Webster,0,0,0,0,0,16,11,4,1,
Nebraska,Wheeler5,1,0,0,0,1,0,0,0,0,
Nebraska,York,6,0,4,0,2,37,2,30,5,1
Nevada,Carson City,198,1,43,13,141,737,157,507,73,8
Nevada,Storey,44,0,5,1,38,86,29,53,4,1
Nevada,Washoe,168,6,45,12,105,637,162,404,71,6
Nevada,Churchill,30,0,7,1,22,160,53,91,16,4
Nevada,Douglas,64,1,13,13,37,594,107,446,41,9
Nevada,Elko,55,2,9,0,44,175,35,112,28,3
Nevada,Esmeralda,1,0,0,0,1,11,2,7,2,0
Nevada,Eureka,5,0,1,0,4,50,17,31,2,0
Nevada,Humboldt,26,1,10,0,15,79,53,18,8,2
Nevada,Lander,52,3,10,0,39,97,44,50,3,4
Nevada,Lincoln,13,0,5,0,8,31,6,18,7,0
Nevada,Lyon,159,1,10,8,140,569,140,389,40,8
Nevada,Mineral,2,0,0,0,2,30,9,15,6,0
Nevada,Nye,60,1,9,10,40,774,239,396,139,2
Nevada,Pershing,36,0,6,0,30,27,9,17,1,0
Nevada,White Pine,28,1,6,2,19,117,41,61,15,1
New Hampshire,Rockingham,2,0,1,0,1,4,0,4,0,0
New Hampshire,Strafford,9,0,0,0,9,3,0,3,0,0
New Hampshire,Carroll,3,0,0,0,3,32,7,24,1,0
New Hampshire,Cheshire,0,0,0,0,0,9,1,8,0,0
New Hampshire,Grafton,5,0,3,0,2,2,0,2,0,0
New Hampshire,Merrimack,1,0,1,0,0,5,1,4,0,0
New Jersey,Atlantic,0,0,0,0,0,0,0,0,0,0
New Jersey,Bergen,0,0,0,0,0,0,0,0,0,0
New Jersey,Burlington,0,0,0,0,0,0,0,0,0,0
New Jersey,Camden,6,0,0,0,6,37,0,35,2,0
New Jersey,Cape May,1,0,0,0,1,1,0,1,0,0
New Jersey,Cumberland,1,0,0,0,1,0,0,0,0,0
New Jersey,Essex,107,0,4,29,74,111,20,84,7,0
New Jersey,Gloucester,1,0,0,0,1,1,0,1,0,0
New Jersey,Hudson,0,0,0,0,0,0,0,0,0,0
New Jersey,Hunterdon,0,0,0,0,0,0,0,0,0,0
New Jersey,Mercer,1,0,0,0,1,13,7,4,2,0
New Jersey,Middlesex,0,0,0,0,0,0,0,0,0,0
New Jersey,Monmouth,8,0,0,0,8,0,0,0,0,0
New Jersey,Morris,0,0,0,0,0,0,0,0,0,0
New Jersey,Ocean,1,0,0,0,1,7,0,7,0,0
New Jersey,Passaic,0,0,0,0,0,0,0,0,0,0
New Jersey,Salem,0,0,0,0,0,0,0,0,0,0
New Jersey,Somerset,0,0,0,0,0,0,0,0,0,0
New Jersey,Sussex,0,0,0,0,0,0,0,0,0,0
New Jersey,Union,0,0,0,0,0,0,0,0,0,0
New Jersey,Warren,0,0,0,0,0,0,0,0,0,0
New Mexico,Sandoval,110,0,1,2,107,113,45,64,4,
New Mexico,San Juan,764,0,55,12,697,774,217,481,76,
New Mexico,Santa Fe,108,0,8,9,91,430,229,201,0,
New Mexico,Torrance,100,0,3,1,96,123,58,44,21,
New Mexico,Valencia,391,0,31,14,346,966,367,457,142,
New Mexico,Catron,5,0,1,0,4,14,7,6,1,
New Mexico,Chaves,45,4,10,3,28,209,102,73,34,
New Mexico,Cibola,18,1,3,0,14,41,10,21,10,
New Mexico,Colfax,12,0,0,0,12,23,10,12,1,
New Mexico,De Baca,8,0,1,1,6,40,23,11,6,
New Mexico,Eddy,80,0,10,0,70,287,79,140,68,
New Mexico,Grant,20,0,4,0,16,114,54,60,0,
New Mexico,Hidalgo,9,0,0,0,9,12,5,5,2,
New Mexico,Lincoln,48,0,5,0,43,111,48,52,11,
New Mexico,Luna,70,1,0,1,68,272,105,130,37,
New Mexico,McKinley,192,2,4,8,178,259,70,138,51,
New Mexico,Mora,14,0,0,0,14,12,2,6,4,
New Mexico,Otero,158,0,13,0,145,264,110,128,26,
New Mexico,Quay,6,0,0,0,6,26,13,9,4,
New Mexico,Rio Arriba,63,0,6,7,50,197,72,114,11,
New Mexico,San Miguel,0,0,0,0,0,0,0,0,0,
New Mexico,Sierra,23,0,2,1,20,64,29,31,4,
New Mexico,Socorro,19,1,4,1,13,70,18,42,10,
New Mexico,Taos,31,1,1,1,28,138,75,34,29,
New Mexico,Union,7,1,3,0,3,9,2,6,1,
New York,Albany,16,0,6,0,10,114,19,82,13,1
New York,Broome,44,0,17,5,22,513,72,418,23,0
New York,Chemung,10,0,3,3,4,244,31,211,2,1
New York,Erie,45,0,0,9,36,576,79,475,22,1
New York,Herkimer,0,0,0,0,0,0,0,0,0,0
New York,Jefferson,17,0,5,1,11,253,23,226,4,0
New York,Livingston,23,0,10,2,11,260,30,215,15,0
New York,Madison,21,1,8,0,12,127,25,98,4,0
New York,Nassau,"1,000",11,13,337,639,"9,650",786,"8,406",458,39
New York,Niagara,59,0,16,10,33,597,102,457,38,3
New York,Oneida,107,0,91,1,15,290,47,225,18,1
New York,Ontario,41,0,17,2,22,651,93,549,9,3
New York,Orleans,14,0,2,3,9,170,37,130,3,2
New York,Oswego,57,2,18,7,30,307,48,240,19,2
New York,Putnam,14,0,2,0,12,154,16,135,3,2
New York,Rensselaer,13,0,3,1,9,184,27,144,13,3
New York,Rockland,10,0,1,0,9,24,1,23,0,0
New York,Saratoga,79,0,13,4,62,"1,095",136,935,24,3
New York,Schenectady,1,0,0,0,1,18,1,15,2,0
New York,Schoharie,5,0,1,1,3,27,3,24,0,0
New York,Suffolk,55,0,0,0,55,0,0,0,0,0
New York,Suffolk County Police Department,"1,134",22,39,375,698,"15,235",955,"13,396",884,81
New York,Tioga,9,0,4,1,4,112,25,82,5,0
New York,Tompkins,21,0,11,2,8,256,43,207,6,0
New York,Ulster,26,0,10,1,15,139,22,115,2,1
New York,Warren,47,0,23,5,19,472,34,431,7,3
New York,Washington,25,0,14,3,8,156,26,126,4,1
New York,Wayne,54,4,19,4,27,393,82,299,12,1
New York,Westchester Public Safety,67,1,1,8,57,208,9,194,5,1
New York,Yates,11,1,1,0,9,127,42,81,4,1
New York,Allegany,5,0,0,0,5,0,0,0,0,0
New York,Cattaraugus,33,2,10,1,20,254,55,184,15,7
New York,Cayuga,11,0,2,1,8,168,30,135,3,1
New York,Chenango,15,0,6,1,8,269,56,208,5,0
New York,Clinton,13,0,0,0,13,27,1,25,1,0
New York,Columbia,27,0,12,0,15,290,55,226,9,1
New York,Cortland,14,1,5,4,4,234,58,167,9,0
New York,Delaware,31,0,15,1,15,145,39,97,9,0
New York,Essex,1,0,0,0,1,3,0,2,1,0
New York,Franklin,0,0,0,0,0,0,0,0,0,0
New York,Fulton,25,0,6,1,18,204,20,176,8,0
New York,Genesee,48,1,18,1,28,284,35,231,18,3
New York,Greene,6,0,0,0,6,20,12,7,1,0
New York,Hamilton,0,0,0,0,0,6,2,4,0,0
New York,Montgomery,7,0,2,0,5,189,19,163,7,0
New York,Schuyler,8,0,1,0,7,15,1,11,3,0
