State,County,Violent_crime,MNNM,"Forcible 
rape",Robbery,"Aggravated 
assault","Property 
crime",Burglary,"Larceny-
theft","Motor 
vehicle 
theft",Arson1
Georgia,Washington,24,1,0,2,21,172,52,117,3,2
Georgia,Wayne,129,5,6,7,111,840,207,618,15,0
Georgia,Webster,1,0,0,0,1,42,23,16,3,0
Georgia,White,26,1,5,1,19,411,177,214,20,0
Georgia,Wilcox,17,0,3,1,13,97,45,46,6,0
Georgia,Wilkes,5,1,1,0,3,20,6,14,0,
Georgia,Wilkinson,8,0,0,0,8,86,41,39,6,0
Hawaii,Maui Police Department,411,5,44,115,247,"6,003","1,067","4,419",517,73
Idaho,Ada,128,0,17,6,105,"1,036",248,758,30,10
Idaho,Bannock,15,2,2,0,11,85,27,56,2,0
Idaho,Boise,15,0,2,2,11,154,32,109,13,1
Idaho,Bonneville,61,0,15,2,44,688,147,514,27,2
Idaho,Butte,5,0,0,0,5,1,0,1,0,0
Idaho,Canyon,92,1,14,5,72,583,247,294,42,5
Idaho,Franklin,2,0,1,0,1,26,1,25,0,0
Idaho,Gem,8,0,0,0,8,34,18,14,2,0
Idaho,Jefferson,13,0,2,0,11,81,19,53,9,0
Idaho,Kootenai,88,1,18,3,66,"1,409",472,871,66,13
Idaho,Nez Perce,7,0,2,0,5,113,32,77,4,1
Idaho,Owyhee,13,1,4,0,8,93,26,58,9,2
Idaho,Adams,1,0,0,0,1,16,3,13,0,0
Idaho,Bear Lake,2,0,0,0,2,28,6,21,1,1
Idaho,Benewah,12,0,0,0,12,55,28,22,5,2
Idaho,Bingham,38,0,8,1,29,283,82,182,19,3
Idaho,Blaine,8,0,0,0,8,33,14,14,5,1
Idaho,Bonner,30,1,2,1,26,451,183,224,44,0
Idaho,Boundary,7,0,0,0,7,106,67,32,7,0
Idaho,Camas,1,0,0,0,1,9,3,6,0,0
Idaho,Caribou,2,0,1,0,1,23,9,13,1,0
Idaho,Cassia,34,2,9,1,22,354,70,268,16,0
Idaho,Clark,0,0,0,0,0,8,3,5,0,0
Idaho,Clearwater,7,0,0,0,7,99,12,86,1,0
Idaho,Custer,1,0,1,0,0,14,2,12,0,0
Idaho,Elmore,10,0,0,0,10,92,22,66,4,1
Idaho,Fremont,7,0,2,0,5,79,20,56,3,0
Idaho,Gooding,13,0,4,0,9,55,24,27,4,1
Idaho,Idaho,21,0,0,0,21,85,29,51,5,1
Idaho,Jerome,19,0,6,1,12,145,71,65,9,1
Idaho,Latah,25,0,6,0,19,170,72,90,8,1
Idaho,Lemhi,4,0,1,0,3,19,5,14,0,0
Idaho,Lewis,0,0,0,0,0,21,8,10,3,0
Idaho,Lincoln,5,0,1,0,4,8,5,2,1,0
Idaho,Madison,21,1,7,0,13,91,24,66,1,0
Idaho,Minidoka,14,0,5,1,8,198,59,118,21,2
Idaho,Oneida,1,0,0,0,1,26,6,19,1,0
Idaho,Payette,17,0,1,0,16,127,45,74,8,0
Idaho,Power,4,0,0,0,4,41,6,35,0,0
Idaho,Shoshone,23,0,1,0,22,150,50,86,14,0
Idaho,Teton,6,0,2,0,4,52,22,29,1,0
Idaho,Twin Falls,33,4,2,1,26,183,87,82,14,5
Idaho,Valley,9,0,3,0,6,72,21,49,2,1
Idaho,Washington,2,0,0,0,2,29,14,13,2,0
Illinois,Alexander,19,0,1,1,17,64,12,46,6,1
Illinois,Bond,3,0,0,1,2,110,34,71,5,0
Illinois,Champaign,100,1,27,5,67,715,238,460,17,9
Illinois,Clinton,3,0,1,0,2,106,14,88,4,0
Illinois,Cook,267,1,27,40,199,"1,166",384,684,98,16
Illinois,De Kalb,24,0,2,1,21,255,40,208,7,0
Illinois,De Witt,10,0,1,1,8,55,13,42,0,1
Illinois,Du Page,73,0,3,16,54,"1,120",288,773,59,1
Illinois,Ford,35,0,9,1,25,93,35,57,1,0
Illinois,Grundy,4,0,3,0,1,194,59,130,5,7
Illinois,Henry,4,0,0,0,4,115,27,87,1,1
Illinois,Jackson,28,1,3,0,24,312,97,196,19,1
Illinois,Kane,58,0,15,2,41,526,189,319,18,15
Illinois,Kankakee,47,1,8,4,34,474,169,278,27,12
Illinois,Kendall,58,0,16,0,42,295,86,202,7,1
Illinois,Lake,68,2,9,10,47,"1,760",451,"1,236",73,4
Illinois,Macon,54,0,13,2,39,382,122,250,10,1
Illinois,Macoupin,4,0,0,0,4,228,72,151,5,1
Illinois,Madison,58,0,5,9,44,718,256,437,25,4
Illinois,Marshall,10,0,0,1,9,54,34,18,2,2
Illinois,McHenry,85,0,28,5,52,613,190,422,1,12
Illinois,McLean,36,0,6,1,29,192,73,104,15,2
Illinois,Mercer,29,1,4,3,21,141,59,79,3,1
Illinois,Monroe,5,0,3,0,2,92,26,64,2,0
Illinois,Peoria,125,3,20,11,91,966,263,670,33,6
Illinois,Piatt,18,0,7,1,10,109,48,57,4,2
Illinois,Rock Island,27,0,1,3,23,336,99,236,1,1
Illinois,Sangamon,173,2,27,23,121,867,286,543,38,8
Illinois,Stark,5,0,0,0,5,69,24,41,4,1
Illinois,St. Clair,90,1,30,20,39,831,341,429,61,16
Illinois,Tazewell,6,0,0,2,4,250,71,169,10,1
Illinois,Vermilion,49,1,10,0,38,600,178,390,32,2
Illinois,Will,154,6,24,26,98,"1,426",521,827,78,18
Illinois,Williamson,18,0,6,3,9,334,103,205,26,1
Illinois,Winnebago,139,1,35,19,84,"1,026",340,625,61,7
Illinois,Woodford,11,0,3,0,8,198,50,140,8,1
Illinois,Adams,19,0,4,0,15,262,63,195,4,1
Illinois,Brown,10,0,0,0,10,16,8,7,1,1
Illinois,Bureau,23,0,7,1,15,211,77,126,8,5
Illinois,Carroll,0,0,0,0,0,87,20,67,0,0
Illinois,Cass,7,0,1,0,6,7,1,6,0,0
Illinois,Clark,5,0,2,0,3,52,25,27,0,2
Illinois,Clay,1,0,1,0,0,83,32,49,2,1
Illinois,Coles,12,0,1,0,11,83,14,65,4,1
Illinois,Cumberland,3,0,0,0,3,33,13,19,1,1
Illinois,Douglas,14,0,1,0,13,72,39,31,2,1
Illinois,Edgar,22,0,0,0,22,93,52,39,2,1
Illinois,Edwards,10,0,0,0,10,41,14,26,1,0
Illinois,Effingham,8,0,0,0,8,154,27,120,7,1
Illinois,Fayette,4,0,4,0,0,119,34,83,2,1
Illinois,Franklin,8,0,0,0,8,302,96,185,21,1
Illinois,Fulton,8,0,2,0,6,189,58,125,6,0
Illinois,Greene,2,0,0,0,2,46,19,26,1,0
Illinois,Henderson,32,0,0,1,31,141,56,85,0,1
Illinois,Iroquois,12,1,4,0,7,203,61,134,8,1
Illinois,Jefferson,55,0,1,1,53,292,108,171,13,7
Illinois,Jo Daviess,7,0,7,0,0,112,37,71,4,0
Illinois,Johnson,26,0,0,1,25,91,14,72,5,0
Illinois,Knox,21,0,2,0,19,207,79,124,4,0
Illinois,La Salle,30,0,11,3,16,416,147,253,16,4
Illinois,Lawrence,6,0,1,0,5,24,10,14,0,0
Illinois,Livingston,25,0,9,3,13,275,59,211,5,89
Illinois,Logan,17,0,3,0,14,138,61,72,5,1
Illinois,Marion,15,0,3,0,12,282,89,168,25,1
Illinois,Mason,24,0,3,2,19,118,30,79,9,0
Illinois,Massac,5,1,0,0,4,81,23,54,4,0
Illinois,McDonough,4,0,0,0,4,86,17,69,0,0
Illinois,Montgomery,65,0,3,1,61,124,39,83,2,1
Illinois,Morgan,18,0,7,1,10,111,58,52,1,1
Illinois,Moultrie,6,0,2,0,4,70,20,49,1,0
Illinois,Ogle,13,1,0,1,11,189,59,126,4,2
Illinois,Perry,16,0,1,0,15,61,24,35,2,3
Illinois,Pike,2,0,2,0,0,39,9,29,1,0
Illinois,Pulaski,20,0,3,2,15,65,27,37,1,0
Illinois,Putnam,2,0,2,0,0,50,10,36,4,0
Illinois,Saline,15,0,0,0,15,126,29,86,11,1
Illinois,Schuyler,6,0,0,0,6,7,2,5,0,0
Illinois,Scott,0,0,0,0,0,34,9,25,0,1
Illinois,Shelby,7,0,0,0,7,116,35,73,8,1
Illinois,Stephenson,9,0,4,1,4,180,58,119,3,1
Illinois,Union,12,0,0,0,12,94,17,73,4,0
Illinois,Wabash,2,0,0,0,2,40,11,27,2,0
Illinois,Warren,4,0,0,0,4,94,38,55,1,1
Illinois,Wayne,17,0,0,0,17,122,39,81,2,2
Illinois,White,15,2,1,0,12,132,35,87,10,0
Illinois,Whiteside,18,0,1,0,17,251,65,178,8,0
Indiana,Allen,70,2,8,14,46,"1,022",203,760,59,1
Indiana,Bartholomew,51,0,6,3,42,534,120,362,52,0
Indiana,Boone,1,0,0,0,1,127,47,80,0,1
Indiana,Brown,2,1,1,0,0,84,38,41,5,1
Indiana,Delaware,38,0,1,1,36,489,181,286,22,2
Indiana,Elkhart,46,3,13,19,11,"1,411",428,895,88,11
Indiana,Floyd,5,0,1,1,3,627,136,450,41,0
Indiana,Hancock,14,0,5,2,7,273,113,143,17,1
Indiana,Harrison,24,0,2,4,18,400,100,267,33,0
Indiana,Howard,39,0,2,1,36,453,208,239,6,0
Indiana,Johnson,68,0,1,10,57,735,163,553,19,3
Indiana,Lake,59,2,5,10,42,"1,106",278,739,89,0
Indiana,Monroe,53,1,18,5,29,911,239,592,80,3
Indiana,Newton,11,0,0,0,11,204,74,121,9,1
Indiana,Porter,46,2,4,4,36,893,184,659,50,2
Indiana,Shelby,14,0,1,1,12,296,109,171,16,2
Indiana,St. Joseph,122,0,13,17,92,"1,309",368,871,70,6
Indiana,Sullivan,8,0,1,0,7,316,59,240,17,0
Indiana,Tippecanoe,38,0,13,2,23,725,203,485,37,5
Indiana,Vermillion,13,0,1,0,12,65,23,40,2,0
Indiana,Vigo,33,2,7,5,19,"1,144",276,816,52,7
Indiana,Warrick,117,0,8,5,104,692,97,564,31,2
Indiana,Wells,1,0,0,0,1,168,53,112,3,0
Indiana,Blackford,1,0,1,0,0,61,26,32,3,0
Indiana,Cass,7,0,0,2,5,275,74,197,4,0
Indiana,Clinton,24,0,5,5,14,303,78,201,24,1
Indiana,Crawford,2,0,0,0,2,112,103,5,4,0
Indiana,Daviess,5,0,0,0,5,114,44,51,19,0
Indiana,Franklin,1,0,0,0,1,179,88,84,7,0
Indiana,Fulton,12,0,1,3,8,121,40,68,13,0
Indiana,Gibson,14,0,4,0,10,188,42,136,10,3
Indiana,Grant,15,0,5,1,9,289,100,183,6,0
Indiana,Greene,2,0,2,0,0,189,37,137,15,0
Indiana,Henry,6,0,3,2,1,600,227,347,26,0
Indiana,Huntington,13,0,4,2,7,124,32,84,8,13
Indiana,Jackson,12,0,3,0,9,502,128,357,17,0
Indiana,Jay,17,0,0,4,13,112,18,91,3,0
Indiana,Knox,0,0,0,0,0,0,0,0,0,0
Indiana,LaGrange,14,1,0,3,10,251,75,164,12,1
Indiana,Lawrence,65,0,1,1,63,385,154,210,21,6
Indiana,Martin,6,0,0,0,6,90,22,59,9,5
Indiana,Miami,3,0,1,1,1,174,56,113,5,2
Indiana,Montgomery,13,0,2,2,9,387,128,242,17,0
Indiana,Parke,8,0,2,1,5,37,17,19,1,1
Indiana,Pike,17,1,0,0,16,280,37,234,9,0
Indiana,Pulaski,26,0,1,1,24,180,42,123,15,4
Indiana,Randolph,2,0,0,0,2,222,95,117,10,1
Indiana,Steuben,8,1,4,2,1,505,134,353,18,3
Indiana,Tipton,14,0,1,0,13,65,47,14,4,0
Indiana,Wayne,0,0,0,0,0,117,24,92,1,0
Indiana,White,11,1,0,2,8,111,14,83,14,2
Iowa,Benton,5,0,1,0,4,169,107,57,5,2
Iowa,Black Hawk,24,0,5,0,19,207,78,117,12,0
Iowa,Bremer,15,2,1,1,11,51,17,34,0,0
Iowa,Dallas,24,0,0,1,23,105,17,75,13,0
Iowa,Dubuque,18,0,3,1,14,223,89,107,27,2
Iowa,Grundy,7,0,0,0,7,64,12,50,2,1
Iowa,Johnson,59,0,3,2,54,231,66,151,14,4
Iowa,Linn,28,1,9,0,18,275,121,129,25,6
Iowa,Mills,20,0,4,4,12,241,98,109,34,4
Iowa,Plymouth,7,2,2,0,3,57,11,42,4,1
Iowa,Polk,75,0,10,7,58,767,238,466,63,5
Iowa,Pottawattamie,41,0,7,1,33,509,141,305,63,9
Iowa,Scott,37,0,1,0,36,191,72,107,12,1
Iowa,Story,14,0,4,1,9,175,83,81,11,1
Iowa,Warren,31,0,7,0,24,207,72,112,23,4
Iowa,Washington,26,0,8,0,18,89,34,49,6,1
Iowa,Woodbury,14,0,0,0,14,137,60,66,11,1
Iowa,Adair,5,0,0,0,5,71,27,39,5,1
Iowa,Adams,15,0,1,0,14,48,11,35,2,0
Iowa,Allamakee,0,0,0,0,0,0,0,0,0,1
Iowa,Appanoose,13,0,2,0,11,133,56,63,14,6
Iowa,Boone,3,0,0,1,2,18,7,9,2,0
Iowa,Butler,0,0,0,0,0,14,8,3,3,0
Iowa,Calhoun,3,0,0,0,3,18,6,11,1,0
Iowa,Cass,9,0,0,0,9,74,25,44,5,0
Iowa,Cedar,16,0,2,0,14,136,5,122,9,1
Iowa,Cerro Gordo,2,0,0,0,2,119,47,64,8,0
Iowa,Cherokee,4,0,0,0,4,47,8,37,2,0
Iowa,Clarke,7,0,0,0,7,45,16,26,3,0
Iowa,Clay,4,0,1,0,3,18,11,6,1,0
Iowa,Clayton,14,0,1,0,13,58,18,37,3,2
Iowa,Clinton,23,0,1,0,22,110,53,56,1,3
Iowa,Crawford,0,0,0,0,0,4,2,2,0,0
Iowa,Davis,6,0,0,0,6,10,5,5,0,0
Iowa,Delaware,9,0,1,0,8,15,10,4,1,1
Iowa,Des Moines,18,0,0,0,18,155,57,87,11,0
Iowa,Emmet,1,0,0,0,1,25,7,16,2,0
Iowa,Fayette,13,0,2,0,11,54,15,29,10,8
Iowa,Floyd,4,0,0,1,3,22,9,12,1,0
Iowa,Hancock,6,0,0,0,6,28,16,12,0,0
Iowa,Hardin,13,0,0,0,13,125,47,75,3,2
Iowa,Henry,30,0,1,0,29,106,27,62,17,0
Iowa,Howard,3,0,1,0,2,57,29,25,3,3
Iowa,Humboldt,1,0,0,0,1,52,22,23,7,0
Iowa,Ida,9,0,2,0,7,90,39,50,1,1
Iowa,Iowa,10,0,0,0,10,75,18,54,3,0
Iowa,Jasper,23,0,2,0,21,186,94,78,14,1
Iowa,Kossuth,3,0,0,0,3,59,35,22,2,0
Iowa,Lee,7,0,0,0,7,133,40,78,15,1
Iowa,Louisa,16,0,0,0,16,91,35,53,3,1
Iowa,Lucas,3,0,2,0,1,84,27,46,11,3
Iowa,Lyon,28,0,3,0,25,80,22,48,10,0
Iowa,Marshall,6,0,1,0,5,78,30,37,11,0
Iowa,Mitchell,0,0,0,0,0,26,7,17,2,0
Iowa,Monona,1,0,1,0,0,26,5,17,4,0
Iowa,Monroe,3,0,1,0,2,57,12,42,3,1
Iowa,Muscatine,29,0,5,2,22,129,66,52,11,1
Iowa,O'Brien,6,0,0,0,6,83,38,42,3,1
Iowa,Osceola,0,0,0,0,0,12,3,7,2,0
Iowa,Page,13,0,0,0,13,53,18,34,1,0
Iowa,Palo Alto,9,0,1,0,8,83,43,35,5,1
Iowa,Pocahontas,12,0,4,0,8,72,23,48,1,0
Iowa,Sac,11,0,3,2,6,52,22,23,7,0
Iowa,Shelby,1,0,0,0,1,4,1,1,2,0
Iowa,Sioux,23,0,2,0,21,83,36,42,5,0
Iowa,Tama,33,0,1,0,32,85,41,36,8,17
Iowa,Taylor,1,0,0,0,1,18,3,15,0,0
Iowa,Union,3,0,0,0,3,35,18,15,2,0
Iowa,Van Buren,15,0,0,0,15,60,22,32,6,1
Iowa,Wapello,10,1,0,0,9,138,59,59,20,2
Iowa,Wayne,1,0,0,0,1,16,6,10,0,0
Iowa,Webster,24,0,0,0,24,168,47,111,10,0
Iowa,Winnebago,0,0,0,0,0,3,2,1,0,0
Iowa,Winneshiek,0,0,0,0,0,18,6,12,0,0
Iowa,Worth,9,0,1,0,8,99,42,48,9,1
Iowa,Wright,0,0,0,0,0,36,9,25,2,0
Kansas,Butler,48,0,7,1,40,605,183,377,45,4
Kansas,Doniphan,5,0,1,0,4,31,13,14,4,2
Kansas,Douglas,25,0,2,2,21,172,64,99,9,9
Kansas,Harvey,8,0,1,0,7,103,49,50,4,0
Kansas,Jackson,12,0,0,0,12,129,48,72,9,1
Kansas,Jefferson,35,0,2,0,33,349,101,213,35,3
Kansas,Johnson,49,1,6,1,41,282,86,174,22,5
Kansas,Kingman,7,0,2,1,4,68,29,35,4,1
Kansas,Leavenworth,64,0,4,1,59,323,137,158,28,22
Kansas,Linn,19,0,3,0,16,133,50,70,13,5
Kansas,Miami,23,0,9,0,14,227,91,116,20,12
Kansas,Osage,23,0,1,0,22,113,36,70,7,2
Kansas,Pottawatomie,36,0,2,1,33,237,54,168,15,13
Kansas,Riley County Police Department,174,1,27,22,124,"1,355",225,"1,090",40,14
Kansas,Shawnee,78,3,4,4,67,"1,006",287,663,56,14
Kansas,Sumner,22,0,1,1,20,147,58,82,7,1
Kansas,Wabaunsee,9,0,1,0,8,57,13,33,11,1
Kansas,Wyandotte,19,0,0,2,17,43,2,39,2,2
Kansas,Allen,4,0,1,0,3,78,17,57,4,3
Kansas,Anderson,8,0,0,0,8,82,44,32,6,1
Kansas,Barber,5,0,0,0,5,46,4,36,6,1
Kansas,Barton,11,0,1,1,9,151,57,87,7,1
Kansas,Bourbon,17,0,3,0,14,134,57,68,9,3
Kansas,Brown,10,1,3,0,6,60,20,36,4,2
Kansas,Chase,7,0,0,0,7,45,37,7,1,1
Kansas,Chautauqua,3,0,0,0,3,23,9,13,1,1
Kansas,Cherokee,23,2,3,1,17,268,124,122,22,13
Kansas,Cheyenne,3,0,0,0,3,24,4,19,1,0
Kansas,Clark,3,0,0,0,3,23,7,15,1,0
Kansas,Clay,7,0,1,0,6,23,5,14,4,1
Kansas,Cloud,15,0,2,0,13,66,29,33,4,5
Kansas,Coffey,9,0,0,0,9,58,14,42,2,0
Kansas,Cowley,37,0,2,0,35,153,49,93,11,2
Kansas,Crawford,16,0,1,0,15,222,89,116,17,13
Kansas,Dickinson,11,0,0,0,11,179,100,68,11,1
Kansas,Edwards,1,0,0,0,1,29,10,19,0,0
Kansas,Elk,0,0,0,0,0,34,5,25,4,1
Kansas,Ellis,8,0,1,0,7,89,32,51,6,0
Kansas,Ellsworth,6,0,0,0,6,38,9,29,0,0
Kansas,Finney,37,0,8,3,26,200,57,137,6,2
Kansas,Ford,25,0,0,1,24,124,57,62,5,4
Kansas,Franklin,29,0,3,1,25,224,87,122,15,5
Kansas,Geary,16,0,1,0,15,40,9,29,2,1
Kansas,Graham,2,0,0,0,2,16,4,10,2,0
Kansas,Grant,2,0,0,0,2,19,5,11,3,0
Kansas,Gray,5,0,0,0,5,51,25,23,3,0
Kansas,Greeley,1,0,1,0,0,4,1,3,0,0
Kansas,Greenwood,10,1,1,0,8,72,31,40,1,0
Kansas,Harper,3,0,0,0,3,35,4,26,5,2
Kansas,Haskell,10,0,0,0,10,58,14,39,5,0
Kansas,Hodgeman,2,0,1,0,1,24,18,6,0,0
Kansas,Kearny,12,0,2,0,10,61,16,43,2,0
Kansas,Kiowa,1,0,0,0,1,33,14,15,4,0
Kansas,Labette,4,0,0,0,4,97,43,43,11,4
Kansas,Lane,4,1,0,0,3,14,3,7,4,1
Kansas,Lyon,13,0,0,0,13,88,18,66,4,12
Kansas,McPherson,6,0,2,0,4,62,26,32,4,1
Kansas,Marion,2,0,0,0,2,15,5,6,4,0
Kansas,Marshall,2,0,0,0,2,46,20,20,6,1
Kansas,Mitchell,7,0,2,0,5,14,2,11,1,0
Kansas,Montgomery,25,0,1,0,24,170,57,102,11,2
Kansas,Morris,4,0,0,0,4,81,44,34,3,0
Kansas,Morton,7,0,1,0,6,29,5,22,2,0
Kansas,Nemaha,8,0,0,0,8,54,11,38,5,0
Kansas,Neosho,10,0,2,1,7,91,45,42,4,1
Kansas,Ness,6,0,1,0,5,27,5,17,5,0
Kansas,Norton,1,0,0,0,1,11,5,6,0,0
Kansas,Osborne,0,0,0,0,0,42,11,28,3,0
Kansas,Pawnee,0,0,0,0,0,34,17,15,2,0
Kansas,Phillips,8,0,0,0,8,17,5,12,0,0
Kansas,Pratt,3,0,1,0,2,42,18,20,4,1
Kansas,Rawlins,2,0,1,0,1,14,3,9,2,0
Kansas,Republic,4,0,0,0,4,28,5,21,2,0
Kansas,Rice,2,0,0,0,2,61,24,33,4,0
Kansas,Rooks,4,1,1,0,2,32,9,19,4,0
Kansas,Rush,4,0,0,0,4,49,22,25,2,0
Kansas,Russell,5,0,0,0,5,52,14,34,4,0
Kansas,Saline,23,1,2,3,17,141,47,83,11,2
Kansas,Scott,2,0,0,0,2,20,6,12,2,0
Kansas,Seward,9,0,3,0,6,26,9,14,3,0
Kansas,Sherman,1,0,1,0,0,9,3,6,0,1
Kansas,Thomas,6,0,3,0,3,40,10,28,2,0
Kansas,Trego,1,0,1,0,0,20,6,12,2,0
Kansas,Washington,2,0,1,0,1,8,3,4,1,0
Kansas,Wichita,5,0,0,0,5,30,7,23,0,0
Kansas,Wilson,4,0,0,0,4,92,37,51,4,0
Kansas,Woodson,4,0,1,0,3,43,18,25,0,1
Kentucky,Allen,3,0,1,1,1,110,44,56,10,0
Kentucky,Boone,55,1,22,13,19,"1,399",359,952,88,5
Kentucky,Bourbon,0,0,0,0,0,73,30,42,1,0
Kentucky,Boyd,11,0,1,2,8,180,53,104,23,0
Kentucky,Bracken,1,0,0,0,1,110,45,62,3,0
Kentucky,Bullitt,28,0,4,6,18,518,214,272,32,2
Kentucky,Butler,6,0,1,1,4,56,25,28,3,1
Kentucky,Campbell County Police Department,17,0,6,2,9,268,94,163,11,1
Kentucky,Christian,19,2,7,3,7,403,153,233,17,2
Kentucky,Clark,7,0,2,4,1,263,125,123,15,0
Kentucky,Daviess,16,0,4,2,10,545,143,379,23,4
Kentucky,Edmonson,6,0,1,1,4,68,46,19,3,0
Kentucky,Gallatin,5,0,0,0,5,77,41,30,6,2
Kentucky,Grant,6,0,0,3,3,136,54,72,10,0
Kentucky,Greenup,2,0,0,1,1,41,17,22,2,0
Kentucky,Hancock,0,0,0,0,0,13,5,7,1,0
Kentucky,Hardin,6,0,2,2,2,121,44,72,5,1
Kentucky,Henderson,11,0,3,3,5,153,59,88,6,0
Kentucky,Henry,0,0,0,0,0,11,6,5,0,0
Kentucky,Jessamine,7,1,0,1,5,269,113,148,8,0
Kentucky,Kenton,0,0,0,0,0,10,0,9,1,0
Kentucky,Kenton County Police Department,13,0,6,4,3,218,89,121,8,1
Kentucky,Larue,2,0,0,0,2,43,23,17,3,0
Kentucky,McLean,2,0,0,0,2,31,16,14,1,0
Kentucky,Meade,6,0,0,1,5,142,81,52,9,0
Kentucky,Oldham,1,0,0,0,1,6,2,4,0,0
Kentucky,Oldham County Police Department,11,0,2,1,8,424,166,247,11,3
Kentucky,Pendleton,7,0,1,0,6,133,49,75,9,0
Kentucky,Scott,6,0,1,3,2,266,109,139,18,2
Kentucky,Shelby,11,0,1,3,7,455,150,283,22,3
Kentucky,Spencer,4,0,0,2,2,64,27,34,3,0
Kentucky,Trigg,7,0,2,0,5,81,24,55,2,0
Kentucky,Warren,20,0,6,2,12,452,150,272,30,1
Kentucky,Woodford,0,0,0,0,0,15,2,12,1,0
Kentucky,Adair,9,0,0,2,7,29,14,14,1,0
Kentucky,Anderson,3,0,1,1,1,43,18,21,4,0
Kentucky,Ballard,8,0,1,0,7,148,41,100,7,3
Kentucky,Barren,4,0,1,0,3,79,36,36,7,0
Kentucky,Bell,9,0,2,4,3,106,53,43,10,0
Kentucky,Boyle,9,0,1,3,5,49,24,23,2,0
Kentucky,Breckinridge,6,0,2,0,4,30,16,10,4,0
Kentucky,Caldwell,2,0,0,0,2,97,50,40,7,2
Kentucky,Calloway,6,0,0,2,4,289,133,140,16,2
Kentucky,Carlisle,1,0,0,0,1,38,15,22,1,0
Kentucky,Carroll,2,0,0,0,2,74,18,49,7,1
Kentucky,Carter,1,0,0,0,1,46,23,19,4,0
Kentucky,Casey,2,0,0,1,1,46,25,21,0,0
Kentucky,Clay,11,0,0,1,10,68,24,38,6,4
Kentucky,Crittenden,1,0,0,0,1,17,7,7,3,0
Kentucky,Cumberland,1,0,0,0,1,31,23,6,2,0
Kentucky,Elliott,1,0,0,0,1,5,3,2,0,0
Kentucky,Estill,1,0,0,1,0,44,18,19,7,0
Kentucky,Fleming,1,0,0,0,1,19,10,6,3,2
Kentucky,Floyd,1,0,0,0,1,71,20,45,6,0
Kentucky,Franklin,18,1,2,4,11,311,95,196,20,1
Kentucky,Fulton,1,0,0,0,1,31,11,19,1,0
Kentucky,Garrard,1,0,0,0,1,39,16,20,3,0
Kentucky,Graves,24,4,4,3,13,275,134,115,26,0
Kentucky,Grayson,11,0,5,0,6,162,91,58,13,0
Kentucky,Harlan,4,0,1,0,3,65,22,43,0,0
Kentucky,Harrison,6,0,0,3,3,186,87,89,10,0
Kentucky,Hart,3,0,0,0,3,20,9,7,4,0
Kentucky,Hickman,2,0,0,0,2,20,7,10,3,0
Kentucky,Hopkins,18,1,4,3,10,263,116,123,24,1
Kentucky,Jackson,0,0,0,0,0,47,21,21,5,0
Kentucky,Johnson,7,2,1,1,3,95,51,38,6,0
Kentucky,Knox,9,0,0,4,5,238,165,55,18,2
Kentucky,Laurel,25,1,3,9,12,473,236,196,41,0
Kentucky,Lawrence,4,0,0,0,4,69,32,27,10,0
Kentucky,Lee,1,0,0,1,0,11,1,9,1,0
Kentucky,Letcher,4,1,1,0,2,92,46,42,4,0
Kentucky,Lewis,2,0,1,0,1,48,26,21,1,1
Kentucky,Lincoln,5,1,0,2,2,63,27,22,14,0
Kentucky,Livingston,6,0,3,0,3,86,27,49,10,1
Kentucky,Logan,12,1,1,4,6,136,70,56,10,3
Kentucky,Lyon,1,0,0,0,1,25,8,16,1,0
Kentucky,Madison,14,0,5,2,7,480,201,263,16,1
Kentucky,Magoffin,3,1,0,0,2,20,8,11,1,0
Kentucky,Marion,2,0,1,0,1,64,31,24,9,0
Kentucky,Marshall,21,0,3,3,15,318,129,165,24,2
Kentucky,Martin,10,0,0,1,9,91,28,45,18,0
Kentucky,Mason,5,0,1,0,4,113,56,55,2,0
Kentucky,McCracken,35,0,14,8,13,505,176,304,25,0
Kentucky,McCreary,9,0,1,7,1,89,54,30,5,2
Kentucky,Menifee,0,0,0,0,0,32,7,21,4,0
Kentucky,Mercer,3,0,1,1,1,63,35,21,7,0
Kentucky,Metcalfe,0,0,0,0,0,56,22,27,7,0
Kentucky,Monroe,2,0,0,0,2,0,0,0,0,0
Kentucky,Montgomery,21,0,2,7,12,539,275,238,26,0
Kentucky,Muhlenberg,5,0,2,0,3,40,22,8,10,1
Kentucky,Nelson,18,0,4,4,10,196,95,85,16,2
Kentucky,Nicholas,1,0,0,0,1,19,10,6,3,0
Kentucky,Ohio,19,1,3,0,15,190,104,67,19,4
Kentucky,Owen,0,0,0,0,0,54,38,15,1,0
Kentucky,Owsley,0,0,0,0,0,20,4,15,1,0
Kentucky,Perry,2,0,0,0,2,26,15,9,2,0
Kentucky,Perry County Police Department,0,0,0,0,0,4,1,2,1,0
Kentucky,Pike,0,0,0,0,0,16,6,9,1,0
Kentucky,Powell,1,0,0,0,1,99,51,43,5,0
Kentucky,Pulaski,17,1,4,4,8,664,328,315,21,2
Kentucky,Rockcastle,1,0,0,1,0,78,52,23,3,0
Kentucky,Rowan,4,0,1,1,2,54,8,45,1,0
Kentucky,Russell,2,0,0,1,1,47,23,18,6,0
Kentucky,Simpson,12,0,4,2,6,115,52,56,7,0
Kentucky,Taylor,13,0,4,2,7,204,106,92,6,1
Kentucky,Todd,4,0,0,2,2,79,42,31,6,0
