State,County,Violent_crime,MNNM,Rape1,Robbery,"Aggravated
assault","Property
crime",Burglary,"Larceny-
theft","Motor
vehicle
theft",Arson2
Wyoming,Hot Springs,2,0,0,0,2,8,1,7,0,0
Wyoming,Johnson,4,0,1,0,3,22,5,13,4,0
Wyoming,Lincoln,16,0,7,0,9,119,37,77,5,1
Wyoming,Niobrara,4,0,0,0,4,10,2,8,0,0
Wyoming,Park6,13,0,8,0,5,67,20,43,4,1
Wyoming,Platte,0,0,0,0,0,44,8,32,4,0
Wyoming,Sheridan,3,0,0,0,3,47,7,31,9,0
Wyoming,Sublette,3,0,0,0,3,45,2,40,3,0
Wyoming,Sweetwater,16,0,4,0,12,83,16,58,9,1
Wyoming,Uinta,2,0,0,0,2,40,5,34,1,0
Wyoming,Washakie,2,0,1,0,1,22,3,13,6,0
Wyoming,Weston,0,0,0,0,0,1,0,0,1,0
1 The figures shown in this column for the offense of rape were reported using only the revised Uniform Crime Reporting (UCR) definition of rape. See the data declaration for further explanation. ,,,,,,,,,,,
2 The FBI does not publish arson data unless it receives data from either the agency or the state for all 12 months of the calendar year.,,,,,,,,,,,
3 Limited data for 2019 were available for Alabama. ,,,,,,,,,,,
"4 The FBI determined that the agency's data were overreported. Consequently, those data are not included in this table.",,,,,,,,,,,
5 The Tulare County Highway Patrol collects the motor vehicle thefts for this county. These data can be found in Table 11. ,,,,,,,,,,,
"6 Because of changes in the state/local agency's reporting practices, figures are not comparable to previous years' data. ",,,,,,,,,,,
"7 The FBI determined that the agency's data were underreported. Consequently, those data are not included in this table.",,,,,,,,,,,
"8 This agency submits rape data classified according to the legacy UCR definition; therefore, the rape offense and violent crime total, which rape is a part of, is not included in this table. See the data declaration for further explanation. ",,,,,,,,,,,
